t	vin	vout
59.78928560	0.98574790	27.29881000
59.82928560	0.98574790	27.29881000
59.86928560	0.98574790	27.29881000
59.90928560	0.98574790	27.29881000
59.94928560	0.98574790	27.29881000
59.98928560	0.96823030	27.29881000
60.02928560	0.98574790	27.29881000
60.06928560	0.98574790	27.29881000
60.10928560	0.98574790	27.29881000
60.14928560	0.98574790	27.29881000
60.18928560	0.98574790	27.29881000
60.22928560	0.98574790	27.29881000
60.26928560	0.98574790	27.29881000
60.30928560	0.98574790	27.29881000
60.34928560	0.98574790	27.29881000
60.38928560	0.98574790	27.29881000
60.42928560	0.98574790	27.29881000
60.46928560	0.98574790	27.29881000
60.50928560	0.98574790	27.29881000
60.54928560	0.98574790	27.29881000
60.58928560	0.98574790	27.29881000
60.62928560	0.98574790	27.29881000
60.66928560	0.96823030	22.87362000
60.70928560	0.98574790	27.29881000
60.74928559	0.98574790	22.87362000
60.78928559	0.98574790	27.29881000
60.82928559	0.98574790	22.87362000
60.86928559	0.98574790	27.29881000
60.90928559	0.98574790	22.87362000
60.94928559	0.98574790	27.29881000
60.98928559	0.98574790	22.87362000
61.02928559	0.98574790	27.29881000
61.06928559	0.98574790	27.29881000
61.10928559	0.98574790	22.87362000
61.14928559	0.98574790	27.29881000
61.18928559	0.98574790	22.87362000
61.22928559	0.98574790	27.29881000
61.26928559	0.98574790	22.87362000
61.30928559	0.98574790	27.29881000
61.34928559	0.98574790	22.87362000
61.38928559	0.96823030	27.29881000
61.42928559	0.98574790	22.87362000
61.46928559	0.98574790	27.29881000
61.50928559	0.98574790	27.29881000
61.54928559	0.98574790	22.87362000
61.58928559	0.96823030	22.87362000
61.62928559	0.98574790	22.87362000
61.66928559	0.96823030	27.29881000
61.70928559	0.98574790	22.87362000
61.74928559	0.98574790	22.87362000
61.78928559	0.98574790	22.87362000
61.82928559	0.98574790	22.87362000
61.86928559	0.98574790	22.87362000
61.90928559	0.98574790	27.29881000
61.94928559	0.98574790	22.87362000
61.98928559	0.98574790	22.87362000
62.02928559	0.98574790	22.87362000
62.06928559	0.98574790	22.87362000
62.10928559	0.98574790	22.87362000
62.14928559	0.98574790	22.87362000
62.18928559	0.98574790	22.87362000
62.22928559	0.98574790	22.87362000
62.26928559	0.98574790	22.87362000
62.30928559	0.98574790	22.87362000
62.34928559	0.98574790	22.87362000
62.38928558	0.98574790	22.87362000
62.42928558	0.98574790	22.87362000
62.46928558	0.98574790	22.87362000
62.50928558	0.98574790	22.87362000
62.54928558	0.98574790	22.87362000
62.58928558	0.98574790	22.87362000
62.62928558	0.98574790	22.87362000
62.66928558	0.96823030	22.87362000
62.70928558	0.96823030	22.87362000
62.74928558	0.96823030	22.87362000
62.78928558	0.98574790	18.43318000
62.82928558	0.96823030	22.87362000
62.86928558	0.98574790	22.87362000
62.90928558	0.96823030	22.87362000
62.94928558	0.98574790	22.87362000
62.98928558	0.98574790	22.87362000
63.02928558	0.96823030	22.87362000
63.06928558	0.98574790	22.87362000
63.10928558	0.98574790	22.87362000
63.14928558	0.98574790	22.87362000
63.18928558	0.98574790	22.87362000
63.22928558	0.98574790	22.87362000
63.26928558	0.98574790	22.87362000
63.30928558	0.98574790	22.87362000
63.34928558	0.98574790	22.87362000
63.38928558	0.98574790	22.87362000
63.42928558	0.98574790	22.87362000
63.46928558	0.98574790	22.87362000
63.50928558	0.98574790	22.87362000
63.54928558	0.98574790	22.87362000
63.58928558	0.98574790	18.43318000
63.62928558	0.98574790	22.87362000
63.66928558	0.96823030	22.87362000
63.70928558	0.98574790	18.43318000
63.74928558	0.98574790	22.87362000
63.78928558	0.96823030	22.87362000
63.82928558	0.96823030	18.43318000
63.86928558	0.96823030	22.87362000
63.90928558	0.96823030	18.43318000
63.94928558	0.98574790	31.72399000
63.98928558	0.95071260	71.65746000
64.02928557	1.00326600	27.29881000
64.06928557	1.00326600	31.72399000
64.10928557	0.98574790	40.60488000
64.14928557	0.98574790	13.99274000
64.18928557	0.98574790	13.99274000
64.22928557	0.98574790	27.29881000
64.26928557	0.98574790	22.87362000
64.30928557	0.98574790	9.55229400
64.34928557	0.98574790	22.87362000
64.38928557	0.98574790	22.87362000
64.42928557	0.98574790	13.99274000
64.46928557	0.98574790	22.87362000
64.50928557	0.98574790	27.29881000
64.54928557	0.96823030	13.99274000
64.58928557	0.98574790	22.87362000
64.62928557	0.98574790	22.87362000
64.66928557	0.98574790	22.87362000
64.70928557	0.98574790	18.43318000
64.74928557	0.98574790	22.87362000
64.78928557	0.98574790	18.43318000
64.82928557	0.98574790	22.87362000
64.86928557	0.96823030	18.43318000
64.90928557	0.98574790	18.43318000
64.94928557	0.98574790	18.43318000
64.98928557	0.98574790	22.87362000
65.02928557	0.98574790	18.43318000
65.06928557	0.98574790	22.87362000
65.10928557	0.98574790	18.43318000
65.14928557	0.96823030	22.87362000
65.18928557	0.98574790	18.43318000
65.22928557	0.98574790	18.43318000
65.26928557	0.98574790	18.43318000
65.30928557	0.98574790	18.43318000
65.34928557	0.98574790	18.43318000
65.38928557	0.98574790	18.43318000
65.42928557	0.98574790	18.43318000
65.46928557	0.98574790	18.43318000
65.50928557	0.96823030	18.43318000
65.54928557	0.96823030	18.43318000
65.58928557	0.96823030	18.43318000
65.62928557	0.96823030	18.43318000
65.66928556	0.98574790	18.43318000
65.70928556	0.96823030	18.43318000
65.74928556	0.98574790	18.43318000
65.78928556	0.98574790	18.43318000
65.82928556	0.98574790	18.43318000
65.86928556	0.98574790	18.43318000
65.90928556	0.96823030	18.43318000
65.94928556	0.96823030	13.99274000
65.98928556	0.98574790	18.43318000
66.02928556	0.98574790	13.99274000
66.06928556	0.96823030	18.43318000
66.10928556	0.96823030	18.43318000
66.14928556	0.98574790	13.99274000
66.18928556	0.98574790	18.43318000
66.22928556	0.98574790	18.43318000
66.26928556	0.98574790	18.43318000
66.30928556	0.98574790	18.43318000
66.34928556	0.98574790	18.43318000
66.38928556	0.98574790	13.99274000
66.42928556	0.98574790	18.43318000
66.46928556	0.98574790	13.99274000
66.50928556	0.98574790	18.43318000
66.54928556	0.98574790	18.43318000
66.58928556	0.98574790	18.43318000
66.62928556	0.98574790	18.43318000
66.66928556	0.98574790	13.99274000
66.70928556	0.98574790	18.43318000
66.74928556	0.98574790	18.43318000
66.78928556	0.98574790	18.43318000
66.82928556	0.98574790	18.43318000
66.86928556	0.98574790	18.43318000
66.90928556	0.96823030	18.43318000
66.94928556	0.98574790	18.43318000
66.98928556	0.98574790	13.99274000
67.02928556	0.98574790	18.43318000
67.06928556	0.98574790	13.99274000
67.10928556	0.96823030	18.43318000
67.14928556	0.98574790	13.99274000
67.18928556	0.98574790	13.99274000
67.22928556	0.98574790	13.99274000
67.26928556	0.96823030	13.99274000
67.30928555	0.96823030	13.99274000
67.34928555	0.98574790	18.43318000
67.38928555	0.98574790	18.43318000
67.42928555	0.98574790	13.99274000
67.46928555	0.98574790	13.99274000
67.50928555	0.98574790	13.99274000
67.54928555	0.98574790	18.43318000
67.58928555	0.98574790	13.99274000
67.62928555	0.98574790	18.43318000
67.66928555	0.98574790	18.43318000
67.70928555	0.98574790	18.43318000
67.74928555	0.98574790	18.43318000
67.78928555	0.98574790	13.99274000
67.82928555	0.98574790	18.43318000
67.86928555	0.96823030	13.99274000
67.90928555	0.96823030	13.99274000
67.94928555	0.98574790	18.43318000
67.98928555	0.96823030	18.43318000
68.02928555	0.98574790	13.99274000
68.06928555	0.98574790	13.99274000
68.10928555	0.98574790	13.99274000
68.14928555	0.98574790	18.43318000
68.18928555	0.98574790	13.99274000
68.22928555	0.96823030	13.99274000
68.26928555	0.98574790	13.99274000
68.30928555	0.96823030	13.99274000
68.34928555	0.98574790	13.99274000
68.38928555	0.98574790	18.43318000
68.42928555	0.98574790	13.99274000
68.46928555	0.98574790	18.43318000
68.50928555	0.98574790	13.99274000
68.54928555	0.98574790	13.99274000
68.58928555	0.98574790	18.43318000
68.62928555	0.98574790	13.99274000
68.66928555	0.96823030	13.99274000
68.70928555	0.98574790	13.99274000
68.74928555	0.98574790	18.43318000
68.78928555	0.98574790	13.99274000
68.82928555	0.98574790	13.99274000
68.86928555	0.98574790	13.99274000
68.90928555	0.98574790	18.43318000
68.94928555	1.00326600	5.12711000
68.98928554	0.96823030	22.87362000
69.02928554	0.96823030	22.87362000
69.06928554	0.98574790	5.12711000
69.10928554	0.98574790	13.99274000
69.14928554	0.98574790	13.99274000
69.18928554	0.98574790	13.99274000
69.22928554	0.98574790	13.99274000
69.26928554	0.98574790	18.43318000
69.30928554	0.98574790	9.55229400
69.34928554	0.98574790	13.99274000
69.38928554	0.98574790	18.43318000
69.42928554	0.98574790	13.99274000
69.46928554	0.98574790	13.99274000
69.50928554	0.98574790	13.99274000
69.54928554	0.98574790	13.99274000
69.58928554	0.98574790	13.99274000
69.62928554	0.98574790	13.99274000
69.66928554	0.98574790	13.99274000
69.70928554	0.98574790	13.99274000
69.74928554	0.98574790	13.99274000
69.78928554	0.96823030	18.43318000
69.82928554	0.98574790	13.99274000
69.86928554	0.98574790	13.99274000
69.90928554	0.98574790	13.99274000
69.94928554	0.98574790	13.99274000
69.98928554	0.98574790	13.99274000
70.02928554	0.98574790	13.99274000
70.06928554	0.96823030	13.99274000
70.10928554	0.98574790	13.99274000
70.14928554	0.98574790	9.55229400
70.18928554	0.98574790	13.99274000
70.22928554	0.98574790	13.99274000
70.26928554	0.96823030	13.99274000
70.30928554	0.98574790	13.99274000
70.34928554	0.98574790	13.99274000
70.38928554	0.98574790	13.99274000
70.42928554	0.98574790	13.99274000
70.46928554	0.98574790	13.99274000
70.50928554	0.98574790	9.55229400
70.54928554	0.98574790	13.99274000
70.58928554	0.98574790	13.99274000
70.62928553	0.98574790	13.99274000
70.66928553	0.98574790	13.99274000
70.70928553	0.98574790	13.99274000
70.74928553	0.98574790	9.55229400
70.78928553	0.98574790	13.99274000
70.82928553	0.98574790	13.99274000
70.86928553	0.98574790	13.99274000
70.90928553	0.96823030	13.99274000
70.94928553	0.98574790	9.55229400
70.98928553	0.96823030	13.99274000
71.02928553	0.96823030	13.99274000
71.06928553	0.98574790	13.99274000
71.10928553	0.96823030	13.99274000
71.14928553	0.98574790	18.43318000
71.18928553	0.98574790	13.99274000
71.22928553	0.98574790	13.99274000
71.26928553	0.98574790	9.55229400
71.30928553	0.98574790	13.99274000
71.34928553	0.98574790	9.55229400
71.38928553	0.98574790	13.99274000
71.42928553	0.98574790	9.55229400
71.46928553	0.98574790	13.99274000
71.50928553	0.98574790	13.99274000
71.54928553	0.98574790	13.99274000
71.58928553	0.98574790	13.99274000
71.62928553	0.96823030	9.55229400
71.66928553	0.98574790	13.99274000
71.70928553	0.98574790	13.99274000
71.74928553	0.96823030	18.43318000
71.78928553	0.98574790	13.99274000
71.82928553	0.98574790	13.99274000
71.86928553	0.98574790	13.99274000
71.90928553	0.96823030	13.99274000
71.94928553	0.98574790	13.99274000
71.98928553	0.96823030	13.99274000
72.02928553	0.98574790	13.99274000
72.06928553	0.98574790	13.99274000
72.10928553	0.98574790	13.99274000
72.14928553	0.98574790	9.55229400
72.18928553	0.98574790	13.99274000
72.22928553	0.98574790	13.99274000
72.26928552	0.96823030	9.55229400
72.30928552	0.96823030	13.99274000
72.34928552	0.98574790	9.55229400
72.38928552	0.98574790	9.55229400
72.42928552	0.96823030	13.99274000
72.46928552	0.98574790	9.55229400
72.50928552	0.96823030	13.99274000
72.54928552	0.98574790	9.55229400
72.58928552	0.98574790	13.99274000
72.62928552	0.98574790	13.99274000
72.66928552	0.98574790	9.55229400
72.70928552	0.98574790	9.55229400
72.74928552	0.98574790	9.55229400
72.78928552	0.98574790	13.99274000
72.82928552	0.98574790	9.55229400
72.86928552	0.98574790	9.55229400
72.90928552	0.98574790	13.99274000
72.94928552	0.98574790	13.99274000
72.98928552	0.98574790	9.55229400
73.02928552	0.98574790	9.55229400
73.06928552	0.98574790	9.55229400
73.10928552	0.98574790	13.99274000
73.14928552	0.98574790	9.55229400
73.18928552	0.98574790	9.55229400
73.22928552	0.98574790	13.99274000
73.26928552	0.98574790	13.99274000
73.30928552	0.98574790	9.55229400
73.34928552	0.98574790	13.99274000
73.38928552	0.98574790	9.55229400
73.42928552	0.98574790	13.99274000
73.46928552	0.98574790	9.55229400
73.50928552	0.98574790	9.55229400
73.54928552	0.98574790	9.55229400
73.58928552	0.98574790	9.55229400
73.62928552	0.98574790	13.99274000
73.66928552	0.98574790	9.55229400
73.70928552	0.98574790	9.55229400
73.74928552	0.98574790	9.55229400
73.78928552	0.98574790	9.55229400
73.82928552	0.98574790	9.55229400
73.86928552	0.98574790	9.55229400
73.90928551	0.98574790	9.55229400
73.94928551	0.98574790	9.55229400
73.98928551	0.98574790	9.55229400
74.02928551	0.98574790	9.55229400
74.06928551	0.98574790	9.55229400
74.10928551	0.98574790	9.55229400
74.14928551	0.98574790	9.55229400
74.18928551	0.98574790	9.55229400
74.22928551	0.96823030	13.99274000
74.26928551	0.98574790	9.55229400
74.30928551	0.98574790	13.99274000
74.34928551	0.98574790	9.55229400
74.38928551	0.98574790	9.55229400
74.42928551	0.98574790	9.55229400
74.46928551	0.98574790	13.99274000
74.50928551	0.98574790	9.55229400
74.54928551	0.98574790	9.55229400
74.58928551	0.98574790	9.55229400
74.62928551	0.98574790	9.55229400
74.66928551	0.98574790	9.55229400
74.70928551	0.98574790	9.55229400
74.74928551	0.98574790	9.55229400
74.78928551	0.98574790	9.55229400
74.82928551	0.98574790	9.55229400
74.86928551	0.98574790	9.55229400
74.90928551	0.96823030	13.99274000
74.94928551	0.98574790	9.55229400
74.98928551	0.98574790	9.55229400
75.02928551	0.98574790	9.55229400
75.06928551	0.98574790	9.55229400
75.10928551	0.96823030	9.55229400
75.14928551	0.98574790	9.55229400
75.18928551	0.98574790	9.55229400
75.22928551	0.98574790	9.55229400
75.26928551	0.98574790	9.55229400
75.30928551	0.98574790	9.55229400
75.34928551	0.98574790	9.55229400
75.38928551	0.96823030	9.55229400
75.42928551	0.98574790	5.12711000
75.46928551	0.98574790	9.55229400
75.50928551	0.96823030	9.55229400
75.54928550	0.98574790	9.55229400
75.58928550	0.98574790	9.55229400
75.62928550	0.98574790	5.12711000
75.66928550	0.98574790	9.55229400
75.70928550	0.98574790	9.55229400
75.74928550	0.98574790	9.55229400
75.78928550	0.98574790	9.55229400
75.82928550	0.98574790	9.55229400
75.86928550	0.98574790	9.55229400
75.90928550	0.98574790	5.12711000
75.94928550	0.98574790	9.55229400
75.98928550	0.98574790	9.55229400
76.02928550	0.98574790	9.55229400
76.06928550	0.98574790	9.55229400
76.10928550	0.98574790	9.55229400
76.14928550	0.96823030	9.55229400
76.18928550	0.96823030	9.55229400
76.22928550	0.98574790	9.55229400
76.26928550	0.98574790	9.55229400
76.30928550	0.98574790	9.55229400
76.34928550	0.98574790	5.12711000
76.38928550	0.98574790	9.55229400
76.42928550	0.98574790	9.55229400
76.46928550	0.98574790	9.55229400
76.50928550	0.98574790	13.99274000
76.54928550	0.98574790	5.12711000
76.58928550	0.98574790	9.55229400
76.62928550	0.98574790	9.55229400
76.66928550	0.98574790	5.12711000
76.70928550	0.96823030	9.55229400
76.74928550	0.98574790	9.55229400
76.78928550	0.98574790	9.55229400
76.82928550	0.96823030	9.55229400
76.86928550	0.98574790	5.12711000
76.90928550	0.98574790	9.55229400
76.94928550	0.98574790	9.55229400
76.98928550	0.98574790	9.55229400
77.02928550	0.98574790	9.55229400
77.06928550	0.98574790	9.55229400
77.10928550	0.98574790	5.12711000
77.14928550	0.98574790	9.55229400
77.18928549	0.98574790	5.12711000
77.22928549	0.98574790	9.55229400
77.26928549	0.98574790	5.12711000
77.30928549	0.98574790	9.55229400
77.34928549	0.98574790	9.55229400
77.38928549	0.98574790	5.12711000
77.42928549	0.96823030	9.55229400
77.46928549	0.98574790	9.55229400
77.50928549	0.98574790	5.12711000
77.54928549	0.98574790	9.55229400
77.58928549	0.98574790	5.12711000
77.62928549	0.98574790	9.55229400
77.66928549	0.98574790	5.12711000
77.70928549	0.98574790	9.55229400
77.74928549	0.98574790	9.55229400
77.78928549	0.98574790	9.55229400
77.82928549	0.98574790	9.55229400
77.86928549	0.98574790	5.12711000
77.90928549	0.98574790	5.12711000
77.94928549	0.98574790	9.55229400
77.98928549	0.96823030	5.12711000
78.02928549	0.98574790	5.12711000
78.06928549	0.98574790	9.55229400
78.10928549	0.98574790	5.12711000
78.14928549	0.98574790	5.12711000
78.18928549	0.98574790	5.12711000
78.22928549	0.98574790	5.12711000
78.26928549	0.98574790	9.55229400
78.30928549	0.98574790	5.12711000
78.34928549	0.98574790	9.55229400
78.38928549	0.98574790	5.12711000
78.42928549	0.98574790	9.55229400
78.46928549	0.98574790	9.55229400
78.50928549	0.98574790	9.55229400
78.54928549	0.96823030	5.12711000
78.58928549	0.98574790	5.12711000
78.62928549	0.96823030	5.12711000
78.66928549	0.98574790	5.12711000
78.70928549	0.98574790	9.55229400
78.74928549	0.96823030	5.12711000
78.78928549	0.98574790	9.55229400
78.82928548	0.98574790	5.12711000
78.86928548	0.98574790	9.55229400
78.90928548	0.98574790	5.12711000
78.94928548	0.98574790	5.12711000
78.98928548	0.98574790	5.12711000
79.02928548	0.98574790	5.12711000
79.06928548	0.98574790	5.12711000
79.10928548	0.98574790	5.12711000
79.14928548	0.98574790	9.55229400
79.18928548	1.00326600	-25.94073000
79.22928548	0.96823030	-17.05985000
79.26928548	0.96823030	5.12711000
79.30928548	0.98574790	-25.94073000
79.34928548	0.96823030	5.12711000
79.38928548	0.96823030	9.55229400
79.42928548	0.98574790	-8.19422000
79.46928548	0.98574790	5.12711000
79.50928548	0.96823030	13.99274000
79.54928548	0.98574790	9.55229400
79.58928548	0.98574790	5.12711000
79.62928548	0.98574790	9.55229400
79.66928548	0.96823030	5.12711000
79.70928548	0.98574790	9.55229400
79.74928548	0.98574790	9.55229400
79.78928548	0.98574790	5.12711000
79.82928548	0.98574790	9.55229400
79.86928548	0.98574790	9.55229400
79.90928548	0.96823030	5.12711000
79.94928548	0.98574790	5.12711000
79.98928548	0.98574790	9.55229400
80.02928548	0.98574790	5.12711000
80.06928548	0.98574790	5.12711000
80.10928548	0.98574790	5.12711000
80.14928548	0.98574790	5.12711000
80.18928548	0.96823030	5.12711000
80.22928548	0.98574790	9.55229400
80.26928548	0.98574790	5.12711000
80.30928548	0.98574790	5.12711000
80.34928548	0.98574790	5.12711000
80.38928548	0.98574790	9.55229400
80.42928548	0.98574790	5.12711000
80.46928548	0.98574790	9.55229400
80.50928547	0.98574790	5.12711000
80.54928547	0.96823030	5.12711000
80.58928547	0.98574790	9.55229400
80.62928547	0.98574790	9.55229400
80.66928547	0.96823030	5.12711000
80.70928547	0.98574790	5.12711000
80.74928547	0.98574790	5.12711000
80.78928547	0.98574790	9.55229400
80.82928547	0.98574790	5.12711000
80.86928547	0.98574790	9.55229400
80.90928547	0.96823030	5.12711000
80.94928547	0.98574790	5.12711000
80.98928547	0.98574790	5.12711000
81.02928547	0.98574790	5.12711000
81.06928547	0.98574790	5.12711000
81.10928547	0.98574790	9.55229400
81.14928547	0.98574790	5.12711000
81.18928547	0.98574790	5.12711000
81.22928547	0.98574790	9.55229400
81.26928547	0.98574790	5.12711000
81.30928547	0.98574790	9.55229400
81.34928547	0.96823030	9.55229400
81.38928547	0.98574790	5.12711000
81.42928547	0.98574790	9.55229400
81.46928547	0.98574790	5.12711000
81.50928547	0.98574790	9.55229400
81.54928547	0.98574790	5.12711000
81.58928547	0.98574790	9.55229400
81.62928547	0.98574790	5.12711000
81.66928547	0.96823030	9.55229400
81.70928547	0.96823030	5.12711000
81.74928547	0.98574790	5.12711000
81.78928547	0.98574790	5.12711000
81.82928547	0.98574790	5.12711000
81.86928547	0.98574790	5.12711000
81.90928547	0.98574790	5.12711000
81.94928547	0.96823030	5.12711000
81.98928547	0.98574790	5.12711000
82.02928547	0.98574790	5.12711000
82.06928547	0.98574790	5.12711000
82.10928547	0.98574790	5.12711000
82.14928546	0.98574790	5.12711000
82.18928546	0.98574790	5.12711000
82.22928546	0.98574790	5.12711000
82.26928546	0.98574790	5.12711000
82.30928546	0.98574790	5.12711000
82.34928546	0.98574790	9.55229400
82.38928546	0.98574790	5.12711000
82.42928546	0.98574790	5.12711000
82.46928546	0.98574790	5.12711000
82.50928546	0.96823030	5.12711000
82.54928546	0.98574790	5.12711000
82.58928546	0.96823030	5.12711000
82.62928546	0.98574790	5.12711000
82.66928546	0.96823030	5.12711000
82.70928546	0.98574790	5.12711000
82.74928546	0.98574790	5.12711000
82.78928546	0.98574790	5.12711000
82.82928546	0.98574790	5.12711000
82.86928546	0.98574790	5.12711000
82.90928546	0.98574790	5.12711000
82.94928546	0.98574790	5.12711000
82.98928546	0.98574790	5.12711000
83.02928546	0.98574790	5.12711000
83.06928546	0.96823030	5.12711000
83.10928546	0.98574790	5.12711000
83.14928546	0.98574790	5.12711000
83.18928546	0.98574790	5.12711000
83.22928546	0.96823030	5.12711000
83.26928546	0.98574790	5.12711000
83.30928546	0.98574790	5.12711000
83.34928546	0.96823030	5.12711000
83.38928546	0.98574790	5.12711000
83.42928546	0.98574790	5.12711000
83.46928546	0.98574790	5.12711000
83.50928546	0.98574790	5.12711000
83.54928546	0.98574790	5.12711000
83.58928546	0.96823030	5.12711000
83.62928546	0.98574790	5.12711000
83.66928546	0.98574790	5.12711000
83.70928546	0.98574790	5.12711000
83.74928546	0.98574790	5.12711000
83.78928545	0.98574790	5.12711000
83.82928545	0.98574790	5.12711000
83.86928545	0.96823030	9.55229400
83.90928545	0.96823030	0.68666640
83.94928545	0.98574790	5.12711000
83.98928545	0.98574790	5.12711000
84.02928545	0.98574790	5.12711000
84.06928545	0.98574790	0.68666640
84.10928545	0.96823030	5.12711000
84.14928545	0.98574790	5.12711000
84.18928545	0.98574790	13.99274000
84.22928545	0.98574790	-8.19422000
84.26928545	0.98574790	9.55229400
84.30928545	0.96823030	13.99274000
84.34928545	0.98574790	0.68666640
84.38928545	0.98574790	9.55229400
84.42928545	0.98574790	5.12711000
84.46928545	0.98574790	0.68666640
84.50928545	0.98574790	5.12711000
84.54928545	0.96823030	5.12711000
84.58928545	0.98574790	5.12711000
84.62928545	0.98574790	5.12711000
84.66928545	0.98574790	5.12711000
84.70928545	0.98574790	5.12711000
84.74928545	0.96823030	5.12711000
84.78928545	0.98574790	5.12711000
84.82928545	0.98574790	5.12711000
84.86928545	0.98574790	5.12711000
84.90928545	0.98574790	5.12711000
84.94928545	0.98574790	5.12711000
84.98928545	0.98574790	5.12711000
85.02928545	0.98574790	5.12711000
85.06928545	0.98574790	5.12711000
85.10928545	0.98574790	5.12711000
85.14928545	0.98574790	5.12711000
85.18928545	0.98574790	5.12711000
85.22928545	0.98574790	5.12711000
85.26928545	0.98574790	5.12711000
85.30928545	0.98574790	5.12711000
85.34928545	0.98574790	5.12711000
85.38928545	0.98574790	5.12711000
85.42928544	0.98574790	9.55229400
85.46928544	0.98574790	5.12711000
85.50928544	0.98574790	5.12711000
85.54928544	0.98574790	5.12711000
85.58928544	0.98574790	5.12711000
85.62928544	0.98574790	5.12711000
85.66928544	0.98574790	5.12711000
85.70928544	0.98574790	5.12711000
85.74928544	0.98574790	5.12711000
85.78928544	0.98574790	5.12711000
85.82928544	0.96823030	5.12711000
85.86928544	0.98574790	5.12711000
85.90928544	0.96823030	5.12711000
85.94928544	0.98574790	0.68666640
85.98928544	0.96823030	5.12711000
86.02928544	0.98574790	5.12711000
86.06928544	0.98574790	5.12711000
86.10928544	0.98574790	5.12711000
86.14928544	0.98574790	0.68666640
86.18928544	0.98574790	5.12711000
86.22928544	0.98574790	5.12711000
86.26928544	0.98574790	5.12711000
86.30928544	0.98574790	5.12711000
86.34928544	0.98574790	5.12711000
86.38928544	0.98574790	5.12711000
86.42928544	0.98574790	5.12711000
86.46928544	0.98574790	5.12711000
86.50928544	0.98574790	5.12711000
86.54928544	0.98574790	5.12711000
86.58928544	0.98574790	5.12711000
86.62928544	0.98574790	5.12711000
86.66928544	0.98574790	5.12711000
86.70928544	0.98574790	5.12711000
86.74928544	0.98574790	5.12711000
86.78928544	0.98574790	5.12711000
86.82928544	0.98574790	5.12711000
86.86928544	0.98574790	5.12711000
86.90928544	0.98574790	5.12711000
86.94928544	0.98574790	5.12711000
86.98928544	0.98574790	0.68666640
87.02928544	0.96823030	5.12711000
87.06928543	0.98574790	0.68666640
87.10928543	0.98574790	5.12711000
87.14928543	0.98574790	5.12711000
87.18928543	0.98574790	5.12711000
87.22928543	0.98574790	5.12711000
87.26928543	0.98574790	5.12711000
87.30928543	0.98574790	5.12711000
87.34928543	0.98574790	5.12711000
87.38928543	0.98574790	5.12711000
87.42928543	0.98574790	5.12711000
87.46928543	0.98574790	5.12711000
87.50928543	0.98574790	5.12711000
87.54928543	0.98574790	5.12711000
87.58928543	0.98574790	5.12711000
87.62928543	0.98574790	5.12711000
87.66928543	0.98574790	5.12711000
87.70928543	0.98574790	5.12711000
87.74928543	0.98574790	5.12711000
87.78928543	0.98574790	5.12711000
87.82928543	0.98574790	5.12711000
87.86928543	0.98574790	5.12711000
87.90928543	0.98574790	5.12711000
87.94928543	0.98574790	5.12711000
87.98928543	0.96823030	5.12711000
88.02928543	0.98574790	0.68666640
88.06928543	0.98574790	5.12711000
88.10928543	0.98574790	0.68666640
88.14928543	0.96823030	5.12711000
88.18928543	0.98574790	5.12711000
88.22928543	0.98574790	5.12711000
88.26928543	0.98574790	5.12711000
88.30928543	0.98574790	5.12711000
88.34928543	0.98574790	5.12711000
88.38928543	0.98574790	5.12711000
88.42928543	0.98574790	5.12711000
88.46928543	0.98574790	5.12711000
88.50928543	0.98574790	5.12711000
88.54928543	0.98574790	5.12711000
88.58928543	0.98574790	5.12711000
88.62928543	0.98574790	5.12711000
88.66928543	0.98574790	5.12711000
88.70928542	0.98574790	5.12711000
88.74928542	0.98574790	5.12711000
88.78928542	0.96823030	5.12711000
88.82928542	0.98574790	5.12711000
88.86928542	0.98574790	5.12711000
88.90928542	0.98574790	5.12711000
88.94928542	0.98574790	5.12711000
88.98928542	0.96823030	5.12711000
89.02928542	0.98574790	5.12711000
89.06928542	0.96823030	5.12711000
89.10928542	0.96823030	0.68666640
89.14928542	0.98574790	5.12711000
89.18928542	0.98574790	5.12711000
89.22928542	0.98574790	0.68666640
89.26928542	0.98574790	5.12711000
89.30928542	0.98574790	5.12711000
89.34928542	0.98574790	5.12711000
89.38928542	0.98574790	0.68666640
89.42928542	0.98574790	5.12711000
89.46928542	0.96823030	5.12711000
89.50928542	0.98574790	5.12711000
89.54928542	0.98574790	5.12711000
89.58928542	0.98574790	5.12711000
89.62928542	0.98574790	5.12711000
89.66928542	0.98574790	5.12711000
89.70928542	0.98574790	5.12711000
89.74928542	0.98574790	0.68666640
89.78928542	0.98574790	5.12711000
89.82928542	0.98574790	5.12711000
89.86928542	0.98574790	5.12711000
89.90928542	0.98574790	5.12711000
89.94928542	0.98574790	0.68666640
89.98928542	0.98574790	5.12711000
90.02928542	0.98574790	5.12711000
90.06928542	0.98574790	5.12711000
90.10928542	0.98574790	5.12711000
90.14928542	0.96823030	0.68666640
90.18928542	0.98574790	5.12711000
90.22928542	0.98574790	0.68666640
90.26928542	0.98574790	0.68666640
90.30928542	0.98574790	5.12711000
90.34928541	0.98574790	0.68666640
90.38928541	0.96823030	0.68666640
90.42928541	0.98574790	5.12711000
90.46928541	0.98574790	5.12711000
90.50928541	0.98574790	5.12711000
90.54928541	0.98574790	5.12711000
90.58928541	0.96823030	5.12711000
90.62928541	0.98574790	0.68666640
90.66928541	0.98574790	5.12711000
90.70928541	0.98574790	5.12711000
90.74928541	0.98574790	5.12711000
90.78928541	0.98574790	0.68666640
90.82928541	0.98574790	5.12711000
