time	V(vout)	V(n001)
1.894366112593693e-002	2.701637e+000	-3.466409e-001
1.896319237593693e-002	1.788858e+000	-2.292130e-001
1.898272362593693e-002	8.491720e-001	-1.083376e-001
1.900225487593693e-002	-1.032858e-001	1.416733e-002
1.902178612593693e-002	-1.054190e+000	1.364592e-001
1.904131737593693e-002	-1.989238e+000	2.566985e-001
1.906084862593693e-002	-2.894366e+000	3.730769e-001
1.908037987593693e-002	-3.755959e+000	4.838439e-001
1.909991112593693e-002	-4.561059e+000	5.873334e-001
1.911944237593692e-002	-5.297557e+000	6.819888e-001
1.913897362593692e-002	-5.954375e+000	7.663866e-001
1.915850487593692e-002	-6.521634e+000	8.392571e-001
1.917803612593692e-002	-6.990801e+000	8.995044e-001
1.919756737593692e-002	-7.354820e+000	9.462224e-001
1.921709862593692e-002	-7.608217e+000	9.787083e-001
1.923662987593692e-002	-7.747179e+000	9.964735e-001
1.925616112593692e-002	-7.770607e+000	9.992508e-001
1.927503130873445e-002	-7.681274e+000	9.876575e-001
1.929456255873445e-002	-7.474287e+000	9.610569e-001
1.931409380873445e-002	-7.155865e+000	9.200010e-001
1.933362505873445e-002	-6.729812e+000	8.651075e-001
1.935315630873444e-002	-6.202535e+000	7.972019e-001
1.937268755873444e-002	-5.581966e+000	7.173057e-001
1.939221880873444e-002	-4.877440e+000	6.266205e-001
1.941175005873444e-002	-4.099552e+000	5.265104e-001
1.943128130873444e-002	-3.260003e+000	4.184811e-001
1.945081255873444e-002	-2.371421e+000	3.041574e-001
1.947034380873444e-002	-1.447170e+000	1.852589e-001
1.948987505873444e-002	-5.011534e-001	6.357398e-002
1.950940630873444e-002	4.524013e-001	-5.906718e-002
1.952893755873444e-002	1.399151e+000	-1.808199e-001
1.954846880873444e-002	2.324857e+000	-2.998529e-001
1.956800005873444e-002	3.215594e+000	-4.143759e-001
1.958753130873444e-002	4.057965e+000	-5.226663e-001
1.960706255873444e-002	4.839301e+000	-6.230953e-001
1.962659380873444e-002	5.547849e+000	-7.141523e-001
1.964612505873444e-002	6.172953e+000	-7.944679e-001
1.966565630873444e-002	6.705210e+000	-8.628339e-001
1.968518755873444e-002	7.136614e+000	-9.182220e-001
1.970471880873444e-002	7.460678e+000	-9.597993e-001
1.972425005873444e-002	7.672526e+000	-9.869403e-001
1.974378130873444e-002	7.769911e+000	-9.992368e-001
1.976268763354278e-002	7.751969e+000	-9.968241e-001
1.978221888354277e-002	7.617786e+000	-9.795794e-001
1.980175013354277e-002	7.369962e+000	-9.476010e-001
1.982128138354277e-002	7.011286e+000	-9.013698e-001
1.984081263354277e-002	6.547154e+000	-8.415810e-001
1.986034388354277e-002	5.984546e+000	-7.691342e-001
1.987987513354277e-002	5.331925e+000	-6.851188e-001
1.989940638354277e-002	4.599107e+000	-5.907986e-001
1.991893763354277e-002	3.797114e+000	-4.875923e-001
1.993846888354277e-002	2.938009e+000	-3.770521e-001
1.995800013354277e-002	2.034714e+000	-2.608407e-001
1.997753138354277e-002	1.100814e+000	-1.407060e-001
1.999706263354277e-002	1.506799e-001	-1.845497e-002
2.000000000000000e-002	6.878891e-003	-4.898587e-015
