time	V(vout)	V(n001)
4.146603539450876e-003	-1.199750e+001	1.592580e+000
4.148713884808711e-003	-1.199767e+001	1.608482e+000
4.151847391753833e-003	-1.199780e+001	1.631570e+000
4.156540824130230e-003	-1.199789e+001	1.664967e+000
4.165008745878628e-003	-1.199795e+001	1.721540e+000
4.181944589375424e-003	-1.199798e+001	1.819923e+000
4.201475839375424e-003	-1.199798e+001	1.907762e+000
4.221007089375423e-003	-1.199798e+001	1.966907e+000
4.240538339375423e-003	-1.199798e+001	1.996467e+000
4.260069589375423e-003	-1.199798e+001	1.995998e+000
4.279600839375422e-003	-1.199798e+001	1.965508e+000
4.299132089375422e-003	-1.199798e+001	1.905455e+000
4.318663339375421e-003	-1.199798e+001	1.816742e+000
4.338194589375421e-003	-1.199765e+001	1.700704e+000
4.357725839375421e-003	-1.193071e+001	1.559085e+000
4.363323607775591e-003	-1.178469e+001	1.514070e+000
4.367557069094665e-003	-1.154946e+001	1.478779e+000
4.370553869177187e-003	-1.134990e+001	1.453164e+000
4.373728465306156e-003	-1.113272e+001	1.425467e+000
4.380077657564095e-003	-1.068135e+001	1.368383e+000
4.392776042079972e-003	-9.725712e+000	1.247776e+000
4.412307292079971e-003	-8.152815e+000	1.047061e+000
4.431838542079971e-003	-6.470549e+000	8.305973e-001
4.451369792079970e-003	-4.690967e+000	6.016405e-001
4.470901042079970e-003	-2.840832e+000	3.636344e-001
4.490432292079970e-003	-9.479698e-001	1.201590e-001
4.509963542079969e-003	9.591489e-001	-1.251238e-001
4.529494792079969e-003	2.851839e+000	-3.685246e-001
4.549026042079968e-003	4.701633e+000	-6.063824e-001
4.568557292079968e-003	6.480707e+000	-8.351197e-001
4.588088542079967e-003	8.162299e+000	-1.051296e+000
4.607619792079967e-003	9.721096e+000	-1.251660e+000
4.627151042079967e-003	1.117054e+001	-1.433197e+000
4.629592448329967e-003	1.134005e+001	-1.454427e+000
4.634475260829967e-003	1.166410e+001	-1.495853e+000
4.635695963954967e-003	1.174334e+001	-1.505991e+000
4.638137370204967e-003	1.189871e+001	-1.526001e+000
4.638210950331176e-003	1.190315e+001	-1.526599e+000
4.638358110583593e-003	1.191107e+001	-1.527793e+000
4.638652431088428e-003	1.192507e+001	-1.530177e+000
4.639018243556035e-003	1.194068e+001	-1.533133e+000
4.639450478508777e-003	1.195702e+001	-1.536616e+000
4.640012727146401e-003	1.197439e+001	-1.541128e+000
4.640480528063035e-003	1.198434e+001	-1.544869e+000
4.640990463810159e-003	1.199081e+001	-1.548930e+000
4.641240762811295e-003	1.199264e+001	-1.550918e+000
4.641594433179925e-003	1.199411e+001	-1.553720e+000
4.641974057800381e-003	1.199513e+001	-1.556720e+000
4.642409066444067e-003	1.199584e+001	-1.560146e+000
4.643008040825455e-003	1.199643e+001	-1.564844e+000
4.643711356159968e-003	1.199684e+001	-1.570333e+000
4.644682637349018e-003	1.199717e+001	-1.577863e+000
4.646000694464870e-003	1.199742e+001	-1.587986e+000
4.647867587187411e-003	1.199761e+001	-1.602139e+000
4.650570655565225e-003	1.199776e+001	-1.622239e+000
4.654616657179878e-003	1.199786e+001	-1.651449e+000
4.660832396035463e-003	1.199793e+001	-1.694238e+000
4.670687785780683e-003	1.199797e+001	-1.756761e+000
4.688519257018791e-003	1.199798e+001	-1.852623e+000
4.708050507018791e-003	1.199798e+001	-1.930929e+000
4.727581757018790e-003	1.199798e+001	-1.980192e+000
4.744395608730919e-003	1.199798e+001	-1.998760e+000
4.762916223928064e-003	1.199798e+001	-1.993418e+000
4.782447473928064e-003	1.199798e+001	-1.958579e+000
4.801978723928064e-003	1.199798e+001	-1.894282e+000
4.821509973928063e-003	1.199797e+001	-1.801494e+000
4.841041223928063e-003	1.199790e+001	-1.681609e+000
4.849930599015926e-003	1.199770e+001	-1.618546e+000
4.855435752257605e-003	1.199696e+001	-1.576948e+000
4.858630847714891e-003	1.199450e+001	-1.551936e+000
4.859800927526490e-003	1.198950e+001	-1.542620e+000
4.860313217475700e-003	1.198160e+001	-1.538515e+000
4.860667677337915e-003	1.197013e+001	-1.535665e+000
4.861029195699970e-003	1.195420e+001	-1.532750e+000
4.861378457759566e-003	1.193782e+001	-1.529927e+000
4.861752318811471e-003	1.191970e+001	-1.526897e+000
4.862360528596395e-003	1.188687e+001	-1.521950e+000
4.863008772432807e-003	1.184729e+001	-1.516652e+000
4.863907458520783e-003	1.178919e+001	-1.509266e+000
4.864872491770447e-003	1.172642e+001	-1.501281e+000
4.866802558269774e-003	1.159982e+001	-1.485146e+000
4.870232119622063e-003	1.137001e+001	-1.455939e+000
4.877091242326640e-003	1.089133e+001	-1.395510e+000
4.890809487735795e-003	9.873247e+000	-1.266994e+000
4.910340737735794e-003	8.315809e+000	-1.068036e+000
4.929871987735794e-003	6.644772e+000	-8.530139e-001
4.949403237735794e-003	4.873797e+000	-6.251617e-001
4.968934487735793e-003	3.029521e+000	-3.879066e-001
4.988465737735793e-003	1.139679e+000	-1.448170e-001
5.007996987735792e-003	-7.673028e-001	1.004508e-001
5.027528237735792e-003	-2.662742e+000	3.442078e-001
5.047059487735791e-003	-4.518129e+000	5.827875e-001
5.066590737735791e-003	-6.305556e+000	8.126015e-001
5.086121987735791e-003	-7.998136e+000	1.030193e+000
5.105653237735790e-003	-9.570395e+000	1.232290e+000
5.125184487735790e-003	-1.101770e+001	1.415852e+000
5.135907783049321e-003	-1.175674e+001	1.507742e+000
5.136533087900666e-003	-1.179742e+001	1.512893e+000
5.137783697603355e-003	-1.187484e+001	1.523125e+000
5.138590243489250e-003	-1.191943e+001	1.529674e+000
5.139311146137101e-003	-1.195076e+001	1.535494e+000
5.140138711152807e-003	-1.197657e+001	1.542137e+000
5.140696081681577e-003	-1.198738e+001	1.546587e+000
5.141146852374212e-003	-1.199195e+001	1.550173e+000
5.141432440145553e-003	-1.199352e+001	1.552438e+000
5.141825406250288e-003	-1.199478e+001	1.555547e+000
5.142203301433408e-003	-1.199554e+001	1.558527e+000
5.142791245227907e-003	-1.199625e+001	1.563146e+000
5.143399133728650e-003	-1.199669e+001	1.567900e+000
5.144274403139855e-003	-1.199705e+001	1.574705e+000
5.145438094007425e-003	-1.199733e+001	1.583678e+000
5.147059771560691e-003	-1.199754e+001	1.596042e+000
5.149399099355871e-003	-1.199770e+001	1.613584e+000
5.152918790389830e-003	-1.199782e+001	1.639320e+000
5.159437668436370e-003	-1.199791e+001	1.684859e+000
5.172398737270457e-003	-1.199797e+001	1.766935e+000
5.191929987270457e-003	-1.199798e+001	1.868344e+000
5.211461237270457e-003	-1.199798e+001	1.941651e+000
5.230992487270456e-003	-1.199798e+001	1.985754e+000
5.246321560508790e-003	-1.199798e+001	1.999466e+000
5.263632586442090e-003	-1.199798e+001	1.992668e+000
5.283163836442090e-003	-1.199798e+001	1.956737e+000
5.302695086442089e-003	-1.199798e+001	1.891375e+000
5.322226336442089e-003	-1.199797e+001	1.797565e+000
5.341757586442088e-003	-1.199790e+001	1.676719e+000
5.349297024066040e-003	-1.199775e+001	1.623211e+000
5.354421245051928e-003	-1.199738e+001	1.584757e+000
5.357260172269368e-003	-1.199647e+001	1.562743e+000
5.359009955936450e-003	-1.199420e+001	1.548927e+000
5.359796114141218e-003	-1.199038e+001	1.542658e+000
5.360215916672920e-003	-1.198453e+001	1.539296e+000
5.360522277061723e-003	-1.197587e+001	1.536835e+000
5.360844534211910e-003	-1.196272e+001	1.534240e+000
5.361145659440435e-003	-1.194878e+001	1.531810e+000
5.361494165038221e-003	-1.193241e+001	1.528990e+000
5.362018055394544e-003	-1.190635e+001	1.524738e+000
5.362650571400905e-003	-1.187006e+001	1.519582e+000
5.363269828942501e-003	-1.183064e+001	1.514511e+000
5.364130769968485e-003	-1.177468e+001	1.507423e+000
5.365014708234269e-003	-1.171725e+001	1.500100e+000
5.366782584765836e-003	-1.160116e+001	1.485315e+000
5.370318337828971e-003	-1.136405e+001	1.455196e+000
5.377389843955241e-003	-1.086975e+001	1.392819e+000
5.391532856207782e-003	-9.817616e+000	1.259947e+000
5.411064106207781e-003	-8.256001e+000	1.060339e+000
5.430595356207781e-003	-6.580803e+000	8.447832e-001
5.450126606207781e-003	-4.806631e+000	6.165207e-001
5.469657856207780e-003	-2.960166e+000	3.789851e-001
5.489189106207780e-003	-1.069180e+000	1.357493e-001
5.508720356207779e-003	8.378857e-001	-1.095284e-001
5.528251606207779e-003	2.732347e+000	-3.531587e-001
5.547782856207779e-003	4.585710e+000	-5.914770e-001
5.567314106207778e-003	6.370096e+000	-8.208991e-001
5.586845356207778e-003	8.058664e+000	-1.037974e+000
5.606376606207777e-003	9.625999e+000	-1.239437e+000
5.626213031989027e-003	1.111123e+001	-1.424951e+000
5.628044086676527e-003	1.123626e+001	-1.441002e+000
5.630485492926527e-003	1.140002e+001	-1.462107e+000
5.635368305426527e-003	1.172195e+001	-1.503279e+000
5.636589008551527e-003	1.179830e+001	-1.513352e+000
5.639030414801527e-003	1.194048e+001	-1.533231e+000
5.639102844548960e-003	1.194406e+001	-1.533816e+000
5.639247704043828e-003	1.194991e+001	-1.534983e+000
5.639537423033562e-003	1.196026e+001	-1.537315e+000
5.640116861013031e-003	1.197673e+001	-1.541962e+000
5.640642073612947e-003	1.198680e+001	-1.546157e+000
5.641060602798096e-003	1.199138e+001	-1.549488e+000
5.641361172675905e-003	1.199321e+001	-1.551873e+000
5.641740947129546e-003	1.199456e+001	-1.554879e+000
5.642126344017827e-003	1.199542e+001	-1.557921e+000
5.642607010351409e-003	1.199607e+001	-1.561701e+000
5.643265234651235e-003	1.199661e+001	-1.566855e+000
5.644034769409944e-003	1.199698e+001	-1.572847e+000
5.645135028727067e-003	1.199727e+001	-1.581349e+000
5.646622932458325e-003	1.199750e+001	-1.592728e+000
5.648772157347365e-003	1.199767e+001	-1.608917e+000
5.651897788260641e-003	1.199780e+001	-1.631936e+000
5.656650736113989e-003	1.199789e+001	-1.665732e+000
5.664003313994828e-003	1.199795e+001	-1.715075e+000
5.675855918204020e-003	1.199798e+001	-1.786870e+000
5.695387168204020e-003	1.199798e+001	-1.883404e+000
5.714918418204019e-003	1.199798e+001	-1.951610e+000
5.734449668204019e-003	1.199798e+001	-1.990461e+000
5.751950692070701e-003	1.199797e+001	-1.999850e+000
5.768176317359671e-003	1.199798e+001	-1.986971e+000
5.787707567359671e-003	1.199798e+001	-1.944129e+000
5.807238817359671e-003	1.199798e+001	-1.872046e+000
5.826770067359670e-003	1.199796e+001	-1.771805e+000
5.846419522769385e-003	1.199788e+001	-1.644069e+000
5.848074398505397e-003	1.199784e+001	-1.632138e+000
5.849965685060840e-003	1.199778e+001	-1.618287e+000
5.853748258171725e-003	1.199754e+001	-1.589902e+000
5.855734972744921e-003	1.199727e+001	-1.574632e+000
5.857226847276419e-003	1.199683e+001	-1.563005e+000
5.858164522499183e-003	1.199623e+001	-1.555626e+000
5.858796814603812e-003	1.199543e+001	-1.550620e+000
5.859234736925207e-003	1.199440e+001	-1.547138e+000
5.859562130265772e-003	1.199299e+001	-1.544528e+000
5.859840941113012e-003	1.199086e+001	-1.542300e+000
5.860104512778241e-003	1.198727e+001	-1.540189e+000
5.860370533488406e-003	1.198103e+001	-1.538054e+000
5.860646910705428e-003	1.197114e+001	-1.535832e+000
5.861031897850661e-003	1.195401e+001	-1.532729e+000
5.861406862291894e-003	1.193648e+001	-1.529697e+000
5.861779829343567e-003	1.191836e+001	-1.526674e+000
5.862381434231322e-003	1.188571e+001	-1.521779e+000
5.863018246906011e-003	1.184669e+001	-1.516574e+000
5.863906228082949e-003	1.178927e+001	-1.509276e+000
5.864854906499284e-003	1.172758e+001	-1.501427e+000
5.866752263331953e-003	1.160310e+001	-1.485570e+000
5.870360042636828e-003	1.136113e+001	-1.454836e+000
5.877575601246578e-003	1.085626e+001	-1.391143e+000
5.892006718466077e-003	9.781047e+000	-1.255317e+000
5.911537968466077e-003	8.216728e+000	-1.055286e+000
5.931069218466077e-003	6.538825e+000	-8.393821e-001
5.950600468466076e-003	4.762578e+000	-6.108532e-001
5.970131718466076e-003	2.914701e+000	-3.731366e-001
5.989662968466075e-003	1.022986e+000	-1.298077e-001
6.009194218466075e-003	-8.841138e-001	1.154737e-001
6.028725468466075e-003	-2.777914e+000	3.590182e-001
6.048256718466074e-003	-4.629930e+000	5.971628e-001
6.067787968466074e-003	-6.412304e+000	8.263255e-001
6.087319218466073e-003	-8.098225e+000	1.043059e+000
6.106850468466073e-003	-9.662317e+000	1.244105e+000
6.126381718466072e-003	-1.111776e+001	1.426438e+000
6.128823124716073e-003	-1.128810e+001	1.447774e+000
6.133705937216073e-003	-1.161289e+001	1.489419e+000
6.136566661944522e-003	-1.179817e+001	1.513169e+000
6.138359938673818e-003	-1.190552e+001	1.527808e+000
6.139314063312615e-003	-1.194957e+001	1.535518e+000
6.140365253124901e-003	-1.197875e+001	1.543948e+000
6.141377247364946e-003	-1.199272e+001	1.552001e+000
6.141676161835547e-003	-1.199439e+001	1.554367e+000
6.142079820790503e-003	-1.199534e+001	1.557554e+000
6.142509317094719e-003	-1.199597e+001	1.560934e+000
6.143109396193668e-003	-1.199650e+001	1.565637e+000
6.143875218163746e-003	-1.199691e+001	1.571608e+000
6.144904025062160e-003	-1.199722e+001	1.579571e+000
6.146513385084751e-003	-1.199747e+001	1.591895e+000
6.149276617609462e-003	-1.199768e+001	1.612674e+000
6.154291082778204e-003	-1.199784e+001	1.649137e+000
6.164320013115687e-003	-1.199793e+001	1.717119e+000
6.183851263115686e-003	-1.199798e+001	1.829728e+000
6.203382513115686e-003	-1.199798e+001	1.914818e+000
6.222913763115685e-003	-1.199798e+001	1.971106e+000
6.242445013115685e-003	-1.199798e+001	1.997747e+000
6.261976263115684e-003	-1.199798e+001	1.994340e+000
6.281507513115684e-003	-1.199798e+001	1.960937e+000
6.301038763115684e-003	-1.199798e+001	1.898039e+000
6.320570013115683e-003	-1.199797e+001	1.806593e+000
6.340101263115683e-003	-1.199675e+001	1.687974e+000
6.359632513115682e-003	-1.188468e+001	1.543966e+000
6.364807374193000e-003	-1.170809e+001	1.501822e+000
6.369668120632699e-003	-1.140736e+001	1.460789e+000
6.375162183723352e-003	-1.103260e+001	1.412772e+000
6.380773096045382e-003	-1.063672e+001	1.361996e+000
6.386184032181309e-003	-1.024182e+001	1.311426e+000
6.393212836197477e-003	-9.710189e+000	1.243482e+000
6.401222444184305e-003	-9.080949e+000	1.163108e+000
6.412289460033150e-003	-8.171596e+000	1.047252e+000
6.427523642505095e-003	-6.857567e+000	8.796116e-001
6.447054892505095e-003	-5.091143e+000	6.531241e-001
6.466586142505094e-003	-3.254230e+000	4.168131e-001
6.486117392505094e-003	-1.368371e+000	1.742329e-001
6.505648642505094e-003	5.380631e-001	-7.096803e-002
6.525179892505093e-003	2.436408e+000	-3.151015e-001
6.544711142505093e-003	4.298100e+000	-5.544955e-001
6.564242392505092e-003	6.095144e+000	-7.855495e-001
6.583773642505092e-003	7.800502e+000	-1.004788e+000
6.603304892505092e-003	9.388522e+000	-1.208914e+000
6.622836142505091e-003	1.087887e+001	-1.394856e+000
6.623751669848841e-003	1.094063e+001	-1.403078e+000
6.624972372973841e-003	1.102516e+001	-1.413968e+000
6.626885384693086e-003	1.115685e+001	-1.430867e+000
6.629773366351336e-003	1.135168e+001	-1.455986e+000
6.635549329667834e-003	1.173340e+001	-1.504778e+000
6.636808234487042e-003	1.181293e+001	-1.515152e+000
6.638743557209689e-003	1.192804e+001	-1.530914e+000
6.638815418110621e-003	1.193178e+001	-1.531495e+000
6.638959139912486e-003	1.193814e+001	-1.532656e+000
6.639246583516215e-003	1.194958e+001	-1.534974e+000
6.639821470723673e-003	1.196899e+001	-1.539595e+000
6.640326193330827e-003	1.198136e+001	-1.543636e+000
6.640886605373587e-003	1.198988e+001	-1.548104e+000
6.641117245905160e-003	1.199192e+001	-1.549938e+000
6.641438125773929e-003	1.199353e+001	-1.552483e+000
6.641824012551870e-003	1.199478e+001	-1.555536e+000
6.642207301606867e-003	1.199555e+001	-1.558558e+000
6.642757942820728e-003	1.199622e+001	-1.562885e+000
6.643399648346359e-003	1.199669e+001	-1.567904e+000
6.644247812300331e-003	1.199705e+001	-1.574499e+000
6.645412141275523e-003	1.199733e+001	-1.583479e+000
6.647022135930633e-003	1.199754e+001	-1.595757e+000
6.649341623130132e-003	1.199770e+001	-1.613157e+000
6.652756798241473e-003	1.199782e+001	-1.638153e+000
6.657962454363710e-003	1.199790e+001	-1.674798e+000
6.666083317843496e-003	1.199795e+001	-1.728374e+000
6.681141657958622e-003	1.199798e+001	-1.815716e+000
6.700672907958622e-003	1.199798e+001	-1.904709e+000
6.720204157958622e-003	1.199798e+001	-1.965054e+000
6.739735407958621e-003	1.199798e+001	-1.995842e+000
6.759266657958621e-003	1.199798e+001	-1.996611e+000
6.778797907958620e-003	1.199798e+001	-1.967349e+000
6.798329157958620e-003	1.199798e+001	-1.908496e+000
6.817860407958619e-003	1.199798e+001	-1.820938e+000
6.837391657958619e-003	1.199774e+001	-1.705991e+000
6.856922907958619e-003	1.195393e+001	-1.565385e+000
6.862485335512184e-003	1.184191e+001	-1.520932e+000
6.865223366394038e-003	1.170324e+001	-1.498364e+000
6.867070970161502e-003	1.158238e+001	-1.482885e+000
6.869021012077323e-003	1.145325e+001	-1.466331e+000
6.871613628727021e-003	1.127847e+001	-1.443982e+000
6.874485067709448e-003	1.108143e+001	-1.418782e+000
6.879026805130110e-003	1.076130e+001	-1.377983e+000
6.885832603177617e-003	1.026339e+001	-1.314757e+000
6.897791351658899e-003	9.339091e+000	-1.197911e+000
6.917322601658899e-003	7.731555e+000	-9.928531e-001
6.936853851658899e-003	6.021820e+000	-7.728622e-001
6.956385101658898e-003	4.221518e+000	-5.412467e-001
6.975916351658898e-003	2.357722e+000	-3.014904e-001
6.995447601658897e-003	4.584667e-001	-5.719933e-002
7.014978851658897e-003	-1.447683e+000	1.879520e-001
7.034510101658897e-003	-3.332057e+000	4.302765e-001
7.054041351658896e-003	-5.166311e+000	6.661291e-001
7.073572601658896e-003	-6.922855e+000	8.919625e-001
7.093103851658895e-003	-8.575264e+000	1.104380e+000
7.112635101658895e-003	-1.009865e+001	1.300187e+000
7.132166351658894e-003	-1.150877e+001	1.476437e+000
7.134095409396209e-003	-1.163880e+001	1.492681e+000
7.137953524870838e-003	-1.188750e+001	1.524507e+000
7.138036472779077e-003	-1.189264e+001	1.525182e+000
7.138202368595554e-003	-1.190218e+001	1.526529e+000
7.138534160228509e-003	-1.191931e+001	1.529220e+000
7.138905094573850e-003	-1.193597e+001	1.532220e+000
7.139324350635708e-003	-1.195256e+001	1.535601e+000
7.139807731280615e-003	-1.196898e+001	1.539485e+000
7.140229623574368e-003	-1.197962e+001	1.542864e+000
7.140789215868620e-003	-1.198880e+001	1.547329e+000
7.141067812480540e-003	-1.199155e+001	1.549545e+000
7.141378376885464e-003	-1.199327e+001	1.552009e+000
7.141758302296305e-003	-1.199461e+001	1.555016e+000
7.142127620229474e-003	-1.199542e+001	1.557931e+000
7.142668831512685e-003	-1.199613e+001	1.562186e+000
7.143274708789995e-003	-1.199662e+001	1.566929e+000
7.144086656785422e-003	-1.199699e+001	1.573249e+000
7.145190751797446e-003	-1.199729e+001	1.581778e+000
7.146709382842156e-003	-1.199751e+001	1.593384e+000
7.148887653524303e-003	-1.199768e+001	1.609778e+000
7.152078997969946e-003	-1.199780e+001	1.633252e+000
7.156922766991868e-003	-1.199789e+001	1.667621e+000
7.164433419059449e-003	-1.199795e+001	1.717849e+000
7.178833976048815e-003	-1.199798e+001	1.803367e+000
7.198365226048814e-003	-1.199798e+001	1.895665e+000
7.217896476048814e-003	-1.199798e+001	1.959450e+000
7.237427726048813e-003	-1.199798e+001	1.993763e+000
7.256958976048813e-003	-1.199798e+001	1.998088e+000
7.276330036553268e-003	-1.199798e+001	1.972693e+000
7.295861286553267e-003	-1.199798e+001	1.917540e+000
7.315392536553267e-003	-1.199798e+001	1.833545e+000
7.334923786553266e-003	-1.199786e+001	1.721971e+000
7.354455036553266e-003	-1.199357e+001	1.584498e+000
7.360203853179794e-003	-1.194357e+001	1.539392e+000
7.362670827289097e-003	-1.185742e+001	1.519417e+000
7.364349337531656e-003	-1.176005e+001	1.505617e+000
7.366030258232783e-003	-1.165091e+001	1.491629e+000
7.367366559743457e-003	-1.156302e+001	1.480390e+000
7.368719206173555e-003	-1.147371e+001	1.468908e+000
7.370277752443919e-003	-1.136912e+001	1.455546e+000
7.372129520334810e-003	-1.124381e+001	1.439489e+000
7.374815645417246e-003	-1.105869e+001	1.415851e+000
7.378902487831432e-003	-1.077039e+001	1.379115e+000
7.385989095826693e-003	-1.025038e+001	1.313275e+000
7.399521288116118e-003	-9.200256e+000	1.180432e+000
7.419052538116117e-003	-7.584446e+000	9.739237e-001
7.438583788116117e-003	-5.865630e+000	7.527667e-001
7.458115038116117e-003	-4.058594e+000	5.202873e-001
7.477646288116116e-003	-2.190516e+000	2.799824e-001
7.497177538116116e-003	-2.894914e-001	3.546624e-002
7.516708788116115e-003	1.615885e+000	-2.095833e-001
7.536240038116115e-003	3.496955e+000	-4.514806e-001
7.555771288116115e-003	5.325426e+000	-6.865872e-001
7.575302538116114e-003	7.073793e+000	-9.113668e-001
7.594833788116114e-003	8.715754e+000	-1.122439e+000
7.614365038116113e-003	1.022657e+001	-1.316628e+000
7.633896288116113e-003	1.162421e+001	-1.491014e+000
7.635321956399352e-003	1.171928e+001	-1.502895e+000
7.638173292965830e-003	1.190100e+001	-1.526293e+000
7.638236645278926e-003	1.190480e+001	-1.526808e+000
7.638363349905119e-003	1.191155e+001	-1.527835e+000
7.638616759157505e-003	1.192354e+001	-1.529889e+000
7.638962873075281e-003	1.193843e+001	-1.532686e+000
7.639355610534146e-003	1.195357e+001	-1.535852e+000
7.639958316704224e-003	1.197294e+001	-1.540693e+000
7.640410223586898e-003	1.198318e+001	-1.544307e+000
7.640923674196007e-003	1.199029e+001	-1.548399e+000
7.641139555004225e-003	1.199207e+001	-1.550115e+000
7.641475677167446e-003	1.199368e+001	-1.552780e+000
7.641851963243055e-003	1.199485e+001	-1.555756e+000
7.642253890656274e-003	1.199562e+001	-1.558925e+000
7.642809265753377e-003	1.199627e+001	-1.563288e+000
7.643464326370252e-003	1.199672e+001	-1.568409e+000
7.644339577575297e-003	1.199708e+001	-1.575210e+000
7.645533883056395e-003	1.199735e+001	-1.584413e+000
7.647197437855058e-003	1.199756e+001	-1.597084e+000
7.649593759534315e-003	1.199771e+001	-1.615028e+000
7.653139293788529e-003	1.199783e+001	-1.640906e+000
7.658545327896718e-003	1.199791e+001	-1.678791e+000
7.667020692747341e-003	1.199796e+001	-1.734271e+000
7.680961935970787e-003	1.199798e+001	-1.814768e+000
7.700493185970787e-003	1.199798e+001	-1.904019e+000
7.720024435970786e-003	1.199798e+001	-1.964632e+000
7.739555685970786e-003	1.199798e+001	-1.995695e+000
7.759086935970785e-003	1.199798e+001	-1.996741e+000
7.778618185970785e-003	1.199798e+001	-1.967754e+000
7.798149435970785e-003	1.199798e+001	-1.909170e+000
7.817680685970784e-003	1.199798e+001	-1.821871e+000
7.837211935970784e-003	1.199775e+001	-1.707169e+000
7.856743185970783e-003	1.195930e+001	-1.566790e+000
7.862289579361687e-003	1.185458e+001	-1.522528e+000
7.864868137096784e-003	1.172641e+001	-1.501318e+000
7.866563408068534e-003	1.161577e+001	-1.487158e+000
7.868349944210476e-003	1.149803e+001	-1.472053e+000
7.870493659777886e-003	1.135439e+001	-1.453684e+000
7.872866918851461e-003	1.119314e+001	-1.433040e+000
7.876405914470122e-003	1.094731e+001	-1.401666e+000
7.881517523250564e-003	1.058183e+001	-1.355131e+000
7.890145223315371e-003	9.936108e+000	-1.273441e+000
7.905982770853538e-003	8.678944e+000	-1.113931e+000
7.925514020853538e-003	7.027202e+000	-9.022209e-001
7.945045270853537e-003	5.276266e+000	-6.769406e-001
7.964576520853537e-003	3.445973e+000	-4.414784e-001
7.984107770853536e-003	1.563853e+000	-1.993759e-001
8.003639020853536e-003	-3.417887e-001	4.572530e-002
8.023170270853535e-003	-2.242287e+000	2.901388e-001
8.042701520853535e-003	-4.109058e+000	5.301883e-001
8.062232770853535e-003	-5.914021e+000	7.622633e-001
8.081764020853534e-003	-7.630027e+000	9.828731e-001
8.101295270853534e-003	-9.231256e+000	1.188700e+000
8.120826520853533e-003	-1.067981e+001	1.376647e+000
8.140357770853533e-003	-1.198338e+001	1.543888e+000
8.140448657435805e-003	-1.198671e+001	1.544614e+000
8.140630430600352e-003	-1.198834e+001	1.546064e+000
8.140993976929443e-003	-1.199114e+001	1.548958e+000
8.141375420452601e-003	-1.199326e+001	1.551986e+000
8.141779053744983e-003	-1.199465e+001	1.555180e+000
8.142216086048202e-003	-1.199556e+001	1.558628e+000
8.142713942682570e-003	-1.199618e+001	1.562540e+000
8.143432974042214e-003	-1.199670e+001	1.568164e+000
8.144228893006545e-003	-1.199704e+001	1.574352e+000
8.145415761914210e-003	-1.199733e+001	1.583507e+000
8.147008632947574e-003	-1.199754e+001	1.595654e+000
8.149343117621812e-003	-1.199770e+001	1.613168e+000
8.152736303588671e-003	-1.199782e+001	1.638005e+000
8.157951579157770e-003	-1.199790e+001	1.674724e+000
8.166045892258696e-003	-1.199795e+001	1.728137e+000
8.180715660280440e-003	-1.199798e+001	1.813465e+000
8.200246910280439e-003	-1.199798e+001	1.903069e+000
8.219778160280439e-003	-1.199798e+001	1.964050e+000
8.239309410280438e-003	-1.199798e+001	1.995490e+000
8.258840660280438e-003	-1.199798e+001	1.996915e+000
8.278371910280438e-003	-1.199798e+001	1.968305e+000
8.297903160280437e-003	-1.199798e+001	1.910090e+000
8.317434410280437e-003	-1.199798e+001	1.823146e+000
8.336965660280436e-003	-1.199777e+001	1.708779e+000
8.356496910280436e-003	-1.196452e+001	1.568711e+000
8.362065042804710e-003	-1.186605e+001	1.524356e+000
8.364605050057731e-003	-1.174287e+001	1.503500e+000
8.366210283347659e-003	-1.163891e+001	1.490121e+000
8.367895712950976e-003	-1.152823e+001	1.475911e+000
8.369721474245832e-003	-1.140640e+001	1.460331e+000
8.371672880767584e-003	-1.127482e+001	1.443466e+000
8.374417348150941e-003	-1.108630e+001	1.419381e+000
8.378146841125372e-003	-1.082460e+001	1.385977e+000
8.384142601112201e-003	-1.038936e+001	1.330686e+000
8.394585336841912e-003	-9.591071e+000	1.229927e+000
8.414116586841911e-003	-8.001755e+000	1.027622e+000
8.433647836841911e-003	-6.309386e+000	8.098612e-001
8.453179086841910e-003	-4.522124e+000	5.799189e-001
8.472710336841910e-003	-2.666848e+000	3.412541e-001
8.492241586841910e-003	-7.714622e-001	9.745649e-002
8.511772836841909e-003	1.135525e+000	-1.478070e-001
8.531304086841909e-003	3.025432e+000	-3.908472e-001
8.550835336841908e-003	4.869831e+000	-6.280088e-001
8.570366586841908e-003	6.640980e+000	-8.557246e-001
8.589897836841907e-003	8.312234e+000	-1.070569e+000
8.609429086841907e-003	9.858436e+000	-1.269312e+000
8.628960336841907e-003	1.129392e+001	-1.448963e+000
8.631401743091906e-003	1.146138e+001	-1.469939e+000
8.636284555591907e-003	1.178085e+001	-1.510848e+000
8.637505258716908e-003	1.185690e+001	-1.520855e+000
8.638769315670081e-003	1.192939e+001	-1.531123e+000
8.638851539630611e-003	1.193349e+001	-1.531787e+000
8.639015987551669e-003	1.194056e+001	-1.533115e+000
8.639344883393785e-003	1.195316e+001	-1.535766e+000
8.640002675078020e-003	1.197365e+001	-1.541048e+000
8.640551731531346e-003	1.198529e+001	-1.545437e+000
8.641046752703161e-003	1.199124e+001	-1.549378e+000
8.641313843626510e-003	1.199300e+001	-1.551498e+000
8.641679205110258e-003	1.199438e+001	-1.554391e+000
