time	V(vout)	V(n001)
9.383430554403952e-003	-1.040837e+000	1.337353e-001
9.402961804403951e-003	-8.915842e-001	1.145258e-001
9.422493054403951e-003	-7.289213e-001	9.359368e-002
9.442024304403950e-003	-5.552946e-001	7.125384e-002
9.461555554403950e-003	-3.733159e-001	4.784228e-002
9.481086804403949e-003	-1.857221e-001	2.371112e-002
9.500618054403949e-003	4.665074e-003	-7.766681e-004
9.520149304403949e-003	1.949821e-001	-2.525278e-002
9.539680554403948e-003	3.823664e-001	-4.934906e-002
9.559211804403948e-003	5.639997e-001	-7.270309e-002
9.578743054403947e-003	7.371497e-001	-9.496360e-002
9.598274304403947e-003	8.992124e-001	-1.157958e-001
9.617805554403947e-003	1.047750e+000	-1.348862e-001
9.637336804403946e-003	1.180529e+000	-1.519479e-001
9.656868054403946e-003	1.295551e+000	-1.667242e-001
9.676399304403945e-003	1.391087e+000	-1.789927e-001
9.695930554403945e-003	1.465700e+000	-1.885690e-001
9.715461804403944e-003	1.518267e+000	-1.953091e-001
9.734993054403944e-003	1.547998e+000	-1.991116e-001
9.754524304403944e-003	1.554952e+000	-1.999192e-001
9.772366625851658e-003	1.540402e+000	-1.980283e-001
9.791897875851658e-003	1.501820e+000	-1.931098e-001
9.811429125851657e-003	1.441154e+000	-1.852867e-001
9.830960375851657e-003	1.358811e+000	-1.746767e-001
9.850491625851656e-003	1.256031e+000	-1.614395e-001
9.870022875851656e-003	1.134359e+000	-1.457741e-001
9.889554125851656e-003	9.956255e-001	-1.279160e-001
9.909085375851655e-003	8.419166e-001	-1.081340e-001
9.928616625851655e-003	6.755444e-001	-8.672557e-002
9.948147875851654e-003	4.990114e-001	-6.401270e-002
9.967679125851654e-003	3.149728e-001	-4.033701e-002
9.987210375851654e-003	1.261968e-001	-1.605462e-002
1.000674162585165e-002	-6.447743e-002	8.469244e-003
1.002627287585165e-002	-2.541818e-001	3.286573e-002
1.004580412585165e-002	-4.400631e-001	5.676788e-002
1.006533537585165e-002	-6.193253e-001	7.981618e-002
1.008486662585165e-002	-7.892724e-001	1.016640e-001
1.010439787585165e-002	-9.473481e-001	1.219827e-001
1.012392912585165e-002	-1.091175e+000	1.404666e-001
1.014346037585165e-002	-1.218589e+000	1.568378e-001
1.016299162585165e-002	-1.327675e+000	1.708500e-001
1.018252287585165e-002	-1.416791e+000	1.822925e-001
1.020205412585165e-002	-1.484597e+000	1.909931e-001
1.022158537585165e-002	-1.530074e+000	1.968210e-001
1.024111662585165e-002	-1.552537e+000	1.996885e-001
1.026064787585165e-002	-1.551648e+000	1.995526e-001
1.028017912585165e-002	-1.527421e+000	1.964151e-001
1.029971037585165e-002	-1.480220e+000	1.903235e-001
1.031924162585165e-002	-1.410756e+000	1.813691e-001
1.033877287585165e-002	-1.320072e+000	1.696868e-001
1.035830412585165e-002	-1.209533e+000	1.554523e-001
1.037783537585165e-002	-1.080802e+000	1.388796e-001
1.039736662585165e-002	-9.358141e-001	1.202180e-001
1.041689787585164e-002	-7.767510e-001	9.974828e-002
1.043642912585164e-002	-6.060048e-001	7.777821e-002
1.045596037585164e-002	-4.261437e-001	5.463829e-002
1.047549162585164e-002	-2.398730e-001	3.067655e-002
1.049502287585164e-002	-4.999443e-002	6.253419e-003
1.051455412585164e-002	1.406361e-001	-1.826377e-002
1.053408537585164e-002	3.291514e-001	-4.250626e-002
1.055361662585164e-002	5.127159e-001	-6.610942e-002
1.057314787585164e-002	6.885687e-001	-8.871823e-002
1.059267912585164e-002	8.540648e-001	-1.099926e-001
1.061221037585164e-002	1.006715e+000	-1.296126e-001
1.063174162585164e-002	1.144223e+000	-1.472832e-001
1.065127287585164e-002	1.264521e+000	-1.627384e-001
1.067080412585164e-002	1.365800e+000	-1.757459e-001
1.069033537585164e-002	1.446535e+000	-1.861100e-001
1.070986662585164e-002	1.505514e+000	-1.936749e-001
1.072939787585164e-002	1.543001e+000	-1.983267e-001
1.074507072084618e-002	1.555750e+000	-1.999041e-001
1.076316738315329e-002	1.550260e+000	-1.993159e-001
1.078269863315329e-002	1.522611e+000	-1.957938e-001
1.080222988315329e-002	1.472492e+000	-1.893267e-001
1.082176113315329e-002	1.400224e+000	-1.800121e-001
1.084129238315329e-002	1.306896e+000	-1.679898e-001
1.086082363315329e-002	1.193911e+000	-1.534408e-001
1.088035488315329e-002	1.062968e+000	-1.365840e-001
1.089988613315329e-002	9.160373e-001	-1.176728e-001
1.091941738315328e-002	7.553286e-001	-9.699167e-002
1.093894863315328e-002	5.832590e-001	-7.485171e-002
1.095847988315328e-002	4.024166e-001	-5.158590e-002
1.097801113315328e-002	2.155216e-001	-2.754420e-002
1.099754238315328e-002	2.538487e-002	-3.088210e-003
1.101707363315328e-002	-1.651337e-001	2.141423e-002
1.103660488315328e-002	-3.531684e-001	4.559458e-002
1.105613613315328e-002	-5.358912e-001	6.908915e-002
1.107566738315328e-002	-7.105536e-001	9.154455e-002
1.109519863315328e-002	-8.745287e-001	1.126230e-001
1.111472988315328e-002	-1.025350e+000	1.320076e-001
1.113426113315328e-002	-1.160749e+000	1.494066e-001
1.115379238315328e-002	-1.278690e+000	1.645584e-001
1.117332363315328e-002	-1.377397e+000	1.772351e-001
1.119285488315328e-002	-1.455388e+000	1.872460e-001
1.121238613315328e-002	-1.511488e+000	1.944405e-001
1.123191738315328e-002	-1.545938e+000	1.987105e-001
1.124782757363982e-002	-1.556733e+000	1.999814e-001
1.126419250699283e-002	-1.549929e+000	1.992053e-001
1.128372375699283e-002	-1.520545e+000	1.955269e-001
1.130325500699283e-002	-1.469241e+000	1.889076e-001
1.132278625699283e-002	-1.395838e+000	1.794470e-001
1.134231750699283e-002	-1.301441e+000	1.672873e-001
1.136184875699283e-002	-1.187468e+000	1.526114e-001
1.138138000699283e-002	-1.055635e+000	1.356401e-001
1.140091125699282e-002	-9.079247e-001	1.166287e-001
1.142044250699282e-002	-7.465579e-001	9.586307e-002
1.143997375699282e-002	-5.739622e-001	7.365557e-002
1.145950500699282e-002	-3.927335e-001	5.034022e-002
1.147903625699282e-002	-2.055978e-001	2.626771e-002
1.149856750699282e-002	-1.536970e-002	1.800100e-003
1.151809875699282e-002	1.750896e-001	-2.269458e-002
1.153763000699282e-002	3.629153e-001	-4.684791e-002
1.155716125699282e-002	5.452825e-001	-7.029662e-002
1.157669250699282e-002	7.194481e-001	-9.268798e-002
1.159622375699282e-002	8.827926e-001	-1.136852e-001
1.161575500699282e-002	1.032859e+000	-1.329726e-001
1.163528625699282e-002	1.167390e+000	-1.502599e-001
1.165481750699282e-002	1.284363e+000	-1.652871e-001
1.167434875699282e-002	1.382017e+000	-1.778283e-001
1.169388000699282e-002	1.458885e+000	-1.876947e-001
1.171341125699282e-002	1.513810e+000	-1.947381e-001
1.173294250699282e-002	1.546858e+000	-1.988524e-001
1.174949675176921e-002	1.556990e+000	-1.999990e-001
1.176481295143126e-002	1.549697e+000	-1.991344e-001
1.178434420143126e-002	1.519264e+000	-1.953615e-001
1.180387545143126e-002	1.467244e+000	-1.886501e-001
1.182340670143126e-002	1.393156e+000	-1.791013e-001
1.184293795143126e-002	1.298113e+000	-1.668587e-001
1.186246920143126e-002	1.183545e+000	-1.521063e-001
1.188200045143126e-002	1.051176e+000	-1.350661e-001
1.190153170143126e-002	9.029962e-001	-1.159944e-001
1.192106295143126e-002	7.412344e-001	-9.517808e-002
1.194059420143125e-002	5.683237e-001	-7.293014e-002
1.196012545143125e-002	3.868650e-001	-4.958527e-002
1.197965670143125e-002	1.995874e-001	-2.549459e-002
1.199918795143125e-002	9.307792e-003	-1.020446e-003
1.201871920143125e-002	-1.811118e-001	2.346904e-002
1.203825045143125e-002	-3.688073e-001	4.760554e-002
1.205778170143125e-002	-5.509555e-001	7.102600e-002
1.207731295143125e-002	-7.248169e-001	9.337816e-002
1.209684420143125e-002	-8.877764e-001	1.143258e-001
1.211637545143125e-002	-1.037383e+000	1.335539e-001
1.213590670143125e-002	-1.171386e+000	1.507733e-001
1.215543795143125e-002	-1.287771e+000	1.657248e-001
1.217496920143125e-002	-1.384786e+000	1.781837e-001
1.219450045143125e-002	-1.460973e+000	1.879626e-001
1.221403170143125e-002	-1.515185e+000	1.949143e-001
1.223356295143125e-002	-1.547383e+000	1.989343e-001
1.225050697305935e-002	-1.556906e+000	1.999990e-001
1.226582551308842e-002	-1.548753e+000	1.990121e-001
1.228535676308842e-002	-1.517123e+000	1.950851e-001
1.230488801308842e-002	-1.463937e+000	1.882238e-001
1.232441926308842e-002	-1.388732e+000	1.785314e-001
1.234395051308842e-002	-1.292640e+000	1.661538e-001
1.236348176308842e-002	-1.177104e+000	1.512771e-001
1.238301301308842e-002	-1.043864e+000	1.341250e-001
1.240254426308842e-002	-8.949236e-001	1.149555e-001
1.242207551308842e-002	-7.325224e-001	9.405705e-002
1.244160676308842e-002	-5.591034e-001	7.174386e-002
1.246113801308842e-002	-3.772749e-001	4.835158e-002
1.248066926308842e-002	-1.897719e-001	2.423204e-002
1.251973176308842e-002	1.909340e-001	-2.473219e-002
1.253926301308842e-002	3.784108e-001	-4.884042e-002
1.255879426308842e-002	5.601959e-001	-7.221404e-002
1.257832551308842e-002	7.335551e-001	-9.450150e-002
1.259785676308842e-002	8.958809e-001	-1.153676e-001
1.261738801308841e-002	1.044732e+000	-1.344984e-001
1.263691926308841e-002	1.177869e+000	-1.516062e-001
1.265645051308841e-002	1.293290e+000	-1.664338e-001
1.267598176308841e-002	1.389259e+000	-1.787580e-001
1.269551301308841e-002	1.464332e+000	-1.883935e-001
1.271504426308841e-002	1.517380e+000	-1.951955e-001
1.273457551308841e-002	1.547605e+000	-1.990615e-001
1.275410676308841e-002	1.555138e+000	-1.999334e-001
1.277168683210418e-002	1.541391e+000	-1.981461e-001
1.279121808210418e-002	1.503529e+000	-1.933303e-001
1.281074933210418e-002	1.443636e+000	-1.856066e-001
1.283028058210418e-002	1.362029e+000	-1.750912e-001
1.284981183210418e-002	1.259936e+000	-1.619423e-001
1.286934308210417e-002	1.138892e+000	-1.463576e-001
1.288887433210417e-002	1.000718e+000	-1.285715e-001
1.290840558210417e-002	8.474932e-001	-1.088516e-001
1.292793683210417e-002	6.815207e-001	-8.749454e-002
1.294746808210417e-002	5.052975e-001	-6.482143e-002
1.296699933210417e-002	3.214742e-001	-4.117334e-002
1.298653058210417e-002	1.328156e-001	-1.690597e-002
1.300606183210417e-002	-5.784059e-002	7.615681e-003
1.302559308210417e-002	-2.476269e-001	3.202279e-002
1.304512433210417e-002	-4.336886e-001	5.594824e-002
1.306465558210417e-002	-6.132272e-001	7.903218e-002
1.308418683210417e-002	-7.835424e-001	1.009274e-001
1.310371808210417e-002	-9.420723e-001	1.213046e-001
1.312324933210417e-002	-1.086433e+000	1.398572e-001
1.314278058210417e-002	-1.214452e+000	1.563063e-001
1.316231183210417e-002	-1.324205e+000	1.704044e-001
1.318184308210417e-002	-1.414040e+000	1.819394e-001
1.320137433210417e-002	-1.482607e+000	1.907379e-001
1.322090558210417e-002	-1.528875e+000	1.966675e-001
1.324043683210417e-002	-1.552146e+000	1.996391e-001
1.325996808210417e-002	-1.552072e+000	1.996079e-001
1.327949933210417e-002	-1.528653e+000	1.965744e-001
1.329903058210417e-002	-1.482242e+000	1.905842e-001
1.331856183210417e-002	-1.413537e+000	1.817275e-001
1.333809308210416e-002	-1.323571e+000	1.701374e-001
1.335762433210416e-002	-1.213696e+000	1.559884e-001
1.337715558210416e-002	-1.085567e+000	1.394930e-001
1.339668683210416e-002	-9.411103e-001	1.208996e-001
1.341621808210416e-002	-7.824979e-001	1.004878e-001
1.343574933210416e-002	-6.121161e-001	7.856451e-002
1.345528058210416e-002	-4.325275e-001	5.545954e-002
1.347481183210416e-002	-2.464333e-001	3.152042e-002
1.349434308210416e-002	-5.663250e-002	7.107196e-003
1.351387433210416e-002	1.340201e-001	-1.741293e-002
1.353340558210416e-002	3.226569e-001	-4.167114e-002
1.355293683210416e-002	5.064407e-001	-6.530258e-002
1.357246808210416e-002	6.826071e-001	-8.795182e-002
1.359199933210416e-002	8.485065e-001	-1.092782e-001
1.361153058210416e-002	1.001644e+000	-1.289609e-001
1.363106183210416e-002	1.139715e+000	-1.467039e-001
1.365059308210416e-002	1.260644e+000	-1.622403e-001
1.367012433210416e-002	1.362612e+000	-1.753366e-001
1.368965558210416e-002	1.444085e+000	-1.857955e-001
1.370918683210416e-002	1.503837e+000	-1.934600e-001
1.372871808210416e-002	1.541996e+000	-1.982146e-001
1.374481803700244e-002	1.555511e+000	-1.998940e-001
1.376307338514039e-002	1.550288e+000	-1.993256e-001
1.378260463514039e-002	1.522798e+000	-1.958179e-001
1.380213588514039e-002	1.472787e+000	-1.893648e-001
1.382166713514038e-002	1.400623e+000	-1.800635e-001
1.384119838514038e-002	1.307393e+000	-1.680539e-001
1.386072963514038e-002	1.194499e+000	-1.535166e-001
1.388026088514038e-002	1.063638e+000	-1.366702e-001
1.389979213514038e-002	9.167793e-001	-1.177683e-001
1.391932338514038e-002	7.561313e-001	-9.709495e-002
1.393885463514038e-002	5.841103e-001	-7.496123e-002
1.395838588514038e-002	4.033037e-001	-5.170002e-002
1.397791713514038e-002	2.164311e-001	-2.766119e-002
1.399744838514038e-002	2.630316e-002	-3.206316e-003
1.401697963514038e-002	-1.642204e-001	2.129679e-002
1.403651088514038e-002	-3.522739e-001	4.547956e-002
1.405604213514038e-002	-5.350289e-001	6.897829e-002
1.407557338514038e-002	-7.097366e-001	9.143952e-002
1.409510463514038e-002	-8.737692e-001	1.125254e-001
1.411463588514038e-002	-1.024659e+000	1.319188e-001
1.413416713514038e-002	-1.160138e+000	1.493280e-001
1.415369838514038e-002	-1.278167e+000	1.644912e-001
1.417322963514038e-002	-1.376971e+000	1.771803e-001
1.419276088514038e-002	-1.455064e+000	1.872044e-001
1.421229213514038e-002	-1.511272e+000	1.944128e-001
1.423182338514038e-002	-1.545850e+000	1.986971e-001
1.424767451722473e-002	-1.556702e+000	1.999786e-001
1.426413560915490e-002	-1.549949e+000	1.992117e-001
1.428366685915490e-002	-1.520661e+000	1.955419e-001
1.430319810915490e-002	-1.469423e+000	1.889311e-001
1.432272935915490e-002	-1.396083e+000	1.794785e-001
1.434226060915490e-002	-1.301745e+000	1.673265e-001
1.436179185915490e-002	-1.187827e+000	1.526576e-001
1.438132310915490e-002	-1.056044e+000	1.356927e-001
1.440085435915490e-002	-9.083759e-001	1.166868e-001
1.442038560915490e-002	-7.470455e-001	9.592582e-002
1.443991685915490e-002	-5.744788e-001	7.372204e-002
1.445944810915490e-002	-3.932714e-001	5.040941e-002
1.447897935915490e-002	-2.061488e-001	2.633858e-002
1.449851060915490e-002	-1.592560e-002	1.871596e-003
1.451804185915490e-002	1.745372e-001	-2.262354e-002
1.453757310915490e-002	3.623747e-001	-4.677840e-002
1.455710435915490e-002	5.447618e-001	-7.022967e-002
1.457663560915490e-002	7.189552e-001	-9.262462e-002
1.459616685915490e-002	8.823348e-001	-1.136264e-001
1.461569810915490e-002	1.032443e+000	-1.329191e-001
1.463522935915490e-002	1.167023e+000	-1.502127e-001
1.465476060915490e-002	1.284049e+000	-1.652468e-001
1.467429185915490e-002	1.381763e+000	-1.777955e-001
1.469382310915490e-002	1.458693e+000	-1.876701e-001
1.471335435915490e-002	1.513683e+000	-1.947218e-001
1.473288560915489e-002	1.546808e+000	-1.988448e-001
1.474940410818508e-002	1.556979e+000	-1.999986e-001
1.476477851717994e-002	1.549710e+000	-1.991384e-001
1.478430976717994e-002	1.519336e+000	-1.953707e-001
1.480384101717993e-002	1.467356e+000	-1.886645e-001
1.482337226717993e-002	1.393305e+000	-1.791206e-001
1.484290351717993e-002	1.298298e+000	-1.668825e-001
1.486243476717993e-002	1.183764e+000	-1.521344e-001
1.488196601717993e-002	1.051424e+000	-1.350981e-001
1.490149726717993e-002	9.032701e-001	-1.160297e-001
1.492102851717993e-002	7.415302e-001	-9.521613e-002
1.494055976717993e-002	5.686369e-001	-7.297043e-002
1.496009101717993e-002	3.871908e-001	-4.962719e-002
1.497962226717993e-002	1.999210e-001	-2.553751e-002
1.499915351717993e-002	9.644233e-003	-1.063717e-003
1.501868476717993e-002	-1.807776e-001	2.342607e-002
1.503821601717993e-002	-3.684804e-001	4.756351e-002
1.505774726717993e-002	-5.506409e-001	7.098555e-002
1.507727851717993e-002	-7.245193e-001	9.333990e-002
1.509680976717993e-002	-8.875002e-001	1.142903e-001
1.511634101717993e-002	-1.037132e+000	1.335217e-001
1.513587226717993e-002	-1.171165e+000	1.507448e-001
1.515540351717993e-002	-1.287582e+000	1.657006e-001
1.517493476717993e-002	-1.384633e+000	1.781641e-001
1.519446601717993e-002	-1.460858e+000	1.879478e-001
1.521399726717993e-002	-1.515110e+000	1.949046e-001
1.523352851717993e-002	-1.547355e+000	1.989299e-001
1.525045090717319e-002	-1.556921e+000	1.999992e-001
1.526573422012672e-002	-1.548851e+000	1.990234e-001
1.528526547012672e-002	-1.517319e+000	1.951103e-001
1.530479672012672e-002	-1.464238e+000	1.882625e-001
1.532432797012672e-002	-1.389134e+000	1.785831e-001
1.534385922012672e-002	-1.293135e+000	1.662176e-001
1.536339047012672e-002	-1.177687e+000	1.513521e-001
1.538292172012672e-002	-1.044525e+000	1.342101e-001
1.540245297012672e-002	-8.956529e-001	1.150494e-001
1.542198422012672e-002	-7.333091e-001	9.415828e-002
1.544151547012672e-002	-5.599356e-001	7.185094e-002
1.546104672012672e-002	-3.781402e-001	4.846289e-002
1.548057797012672e-002	-1.906572e-001	2.434591e-002
1.551964047012672e-002	1.900488e-001	-2.461835e-002
1.553917172012672e-002	3.775455e-001	-4.872916e-002
1.555870297012672e-002	5.593637e-001	-7.210705e-002
1.557823422012672e-002	7.327684e-001	-9.440037e-002
1.559776547012672e-002	8.951517e-001	-1.152738e-001
1.561729672012672e-002	1.044071e+000	-1.344135e-001
1.563682797012672e-002	1.177287e+000	-1.515314e-001
1.565635922012672e-002	1.292795e+000	-1.663701e-001
1.567589047012672e-002	1.388858e+000	-1.787065e-001
1.569542172012672e-002	1.464031e+000	-1.883550e-001
1.571495297012672e-002	1.517184e+000	-1.951704e-001
1.573448422012672e-002	1.548120e+000	-1.990504e-001
1.575200694675672e-002	1.556412e+000	-1.999841e-001
1.576826791517520e-002	1.545940e+000	-1.986840e-001
1.578779916517520e-002	1.511708e+000	-1.943859e-001
1.580733041517520e-002	1.455717e+000	-1.871640e-001
1.582686166517520e-002	1.377832e+000	-1.771270e-001
1.584639291517520e-002	1.279223e+000	-1.644259e-001
1.586592416517520e-002	1.161373e+000	-1.492517e-001
1.588545541517520e-002	1.026054e+000	-1.318326e-001
1.590498666517520e-002	8.753033e-001	-1.124305e-001
1.592451791517520e-002	7.113869e-001	-9.133746e-002
1.594404916517520e-002	5.367706e-001	-6.887058e-002
1.596358041517520e-002	3.540807e-001	-4.536783e-002
1.598311166517520e-002	1.660652e-001	-2.118270e-002
1.600264291517520e-002	-2.444814e-002	3.321033e-003
1.602217416517520e-002	-2.145937e-001	2.777482e-002
1.604170541517520e-002	-4.015116e-001	5.181084e-002
1.606123666517520e-002	-5.823904e-001	7.506758e-002
1.608076791517520e-002	-7.545096e-001	9.719524e-002
1.610029916517520e-002	-9.152801e-001	1.178610e-001
1.611983041517519e-002	-1.062284e+000	1.367540e-001
1.613936166517519e-002	-1.193310e+000	1.535901e-001
1.615889291517519e-002	-1.306388e+000	1.681161e-001
1.617842416517519e-002	-1.399816e+000	1.801134e-001
1.619795541517519e-002	-1.472190e+000	1.894017e-001
1.621748666517519e-002	-1.522421e+000	1.958412e-001
1.623701791517519e-002	-1.549753e+000	1.993350e-001
1.625654916517519e-002	-1.553900e+000	1.998307e-001
1.627566296580911e-002	-1.535208e+000	1.974056e-001
1.629519421580911e-002	-1.493145e+000	1.919905e-001
1.631472546580911e-002	-1.428747e+000	1.836877e-001
1.633425671580911e-002	-1.342860e+000	1.726220e-001
1.635378796580911e-002	-1.236775e+000	1.589599e-001
1.637331921580911e-002	-1.112088e+000	1.429069e-001
1.639285046580911e-002	-9.706736e-001	1.247045e-001
1.641238171580911e-002	-8.146595e-001	1.046264e-001
1.643191296580911e-002	-6.463923e-001	8.297464e-002
1.645144421580911e-002	-4.684027e-001	6.007485e-002
1.647097546580911e-002	-2.833680e-001	3.627147e-002
1.649050671580911e-002	-9.407107e-002	1.192254e-002
1.651003796580911e-002	9.664074e-002	-1.260572e-002
1.652956921580910e-002	2.858990e-001	-3.694437e-002
1.654910046580910e-002	4.708571e-001	-6.072735e-002
1.656863171580910e-002	6.487330e-001	-8.359694e-002
1.658816296580910e-002	8.168514e-001	-1.052091e-001
1.660769421580910e-002	9.726835e-001	-1.252389e-001
1.662722546580910e-002	1.113886e+000	-1.433850e-001
1.664675671580910e-002	1.238334e+000	-1.593744e-001
1.666628796580910e-002	1.344156e+000	-1.729666e-001
1.668581921580910e-002	1.429762e+000	-1.839573e-001
1.670535046580910e-002	1.493862e+000	-1.921811e-001
1.672488171580910e-002	1.535493e+000	-1.975144e-001
1.674441296580910e-002	1.554336e+000	-1.998768e-001
1.676292268197227e-002	1.550330e+000	-1.993411e-001
1.678245393197227e-002	1.523095e+000	-1.958563e-001
1.680198518197227e-002	1.473258e+000	-1.894256e-001
1.682151643197227e-002	1.401262e+000	-1.801458e-001
1.684104768197227e-002	1.308190e+000	-1.681565e-001
1.686057893197227e-002	1.195441e+000	-1.536379e-001
1.688011018197227e-002	1.064712e+000	-1.368085e-001
1.689964143197227e-002	9.179683e-001	-1.179213e-001
1.691917268197227e-002	7.574176e-001	-9.726047e-002
1.693870393197227e-002	5.854746e-001	-7.513677e-002
1.695823518197227e-002	4.047256e-001	-5.188294e-002
1.697776643197227e-002	2.178891e-001	-2.784874e-002
1.699729768197227e-002	2.777540e-002	-3.395670e-003
1.701682893197227e-002	-1.627561e-001	2.110847e-002
1.703636018197227e-002	-3.508396e-001	4.529513e-002
1.705589143197227e-002	-5.336461e-001	6.880049e-002
1.707542268197227e-002	-7.084261e-001	9.127104e-002
1.709495393197227e-002	-8.725507e-001	1.123688e-001
1.711448518197227e-002	-1.023551e+000	1.317764e-001
1.713401643197227e-002	-1.159157e+000	1.492020e-001
1.715354768197227e-002	-1.277328e+000	1.643834e-001
1.717307893197227e-002	-1.376286e+000	1.770924e-001
1.719261018197226e-002	-1.454544e+000	1.871377e-001
1.721214143197226e-002	-1.510924e+000	1.943683e-001
1.723167268197226e-002	-1.545709e+000	1.986754e-001
1.724742912752588e-002	-1.556649e+000	1.999739e-001
1.726404438409505e-002	-1.549981e+000	1.992218e-001
1.728357563409505e-002	-1.520848e+000	1.955660e-001
1.730310688409505e-002	-1.469715e+000	1.889687e-001
1.732263813409505e-002	-1.396476e+000	1.795291e-001
1.734216938409505e-002	-1.302232e+000	1.673892e-001
1.736170063409505e-002	-1.188402e+000	1.527317e-001
1.738123188409504e-002	-1.056698e+000	1.357769e-001
1.740076313409504e-002	-9.090992e-001	1.167799e-001
1.742029438409504e-002	-7.478271e-001	9.602640e-002
1.743982563409504e-002	-5.753070e-001	7.382859e-002
1.745935688409504e-002	-3.941337e-001	5.052034e-002
1.747888813409504e-002	-2.070322e-001	2.645222e-002
1.749841938409504e-002	-1.681687e-002	1.986228e-003
1.751795063409504e-002	1.736515e-001	-2.250964e-002
1.753748188409504e-002	3.615079e-001	-4.666694e-002
1.755701313409504e-002	5.439269e-001	-7.012232e-002
1.757654438409504e-002	7.181648e-001	-9.252300e-002
1.759607563409504e-002	8.816007e-001	-1.135321e-001
1.761560688409504e-002	1.031777e+000	-1.328335e-001
1.763513813409504e-002	1.166434e+000	-1.501369e-001
1.765466938409504e-002	1.283546e+000	-1.651822e-001
1.767420063409504e-002	1.381353e+000	-1.777430e-001
1.769373188409504e-002	1.458384e+000	-1.876304e-001
1.771326313409504e-002	1.513478e+000	-1.946956e-001
1.773279438409504e-002	1.546729e+000	-1.988325e-001
1.774925557109208e-002	1.556962e+000	-1.999978e-001
1.776472330786420e-002	1.549731e+000	-1.991448e-001
1.778425455786420e-002	1.519450e+000	-1.953856e-001
1.780378580786420e-002	1.467534e+000	-1.886875e-001
1.782331705786420e-002	1.393545e+000	-1.791514e-001
1.784284830786420e-002	1.298595e+000	-1.669208e-001
1.786237955786420e-002	1.184113e+000	-1.521794e-001
1.788191080786420e-002	1.051821e+000	-1.351492e-001
1.790144205786420e-002	9.037092e-001	-1.160862e-001
1.792097330786420e-002	7.420043e-001	-9.527713e-002
1.794050455786420e-002	5.691389e-001	-7.303502e-002
1.796003580786420e-002	3.877132e-001	-4.969439e-002
1.797956705786420e-002	2.004560e-001	-2.560631e-002
1.799909830786420e-002	1.018365e-002	-1.133094e-003
1.801862955786420e-002	-1.802418e-001	2.335717e-002
1.803816080786420e-002	-3.679563e-001	4.749612e-002
1.805769205786420e-002	-5.501364e-001	7.092068e-002
1.807722330786420e-002	-7.240419e-001	9.327853e-002
1.809675455786420e-002	-8.870571e-001	1.142334e-001
1.811628580786420e-002	-1.036730e+000	1.334701e-001
1.813581705786420e-002	-1.170810e+000	1.506992e-001
1.815534830786419e-002	-1.287280e+000	1.656617e-001
1.817487955786419e-002	-1.384387e+000	1.781325e-001
1.819441080786419e-002	-1.460673e+000	1.879241e-001
1.821394205786419e-002	-1.514988e+000	1.948890e-001
1.823347330786419e-002	-1.547309e+000	1.989227e-001
1.825036101511675e-002	-1.556946e+000	1.999995e-001
1.826558784740995e-002	-1.549008e+000	1.990415e-001
1.828511909740995e-002	-1.517631e+000	1.951506e-001
1.830465034740995e-002	-1.464719e+000	1.883245e-001
1.832418159740995e-002	-1.389776e+000	1.786658e-001
1.834371284740995e-002	-1.293929e+000	1.663199e-001
1.836324409740995e-002	-1.178621e+000	1.514723e-001
1.838277534740995e-002	-1.045584e+000	1.343464e-001
1.840230659740995e-002	-8.968217e-001	1.151998e-001
1.842183784740995e-002	-7.345700e-001	9.432052e-002
1.844136909740995e-002	-5.612696e-001	7.202256e-002
1.846090034740995e-002	-3.795273e-001	4.864132e-002
1.848043159740995e-002	-1.920765e-001	2.452847e-002
1.851949409740995e-002	1.886293e-001	-2.443580e-002
1.853902534740995e-002	3.761580e-001	-4.855075e-002
1.855855659740995e-002	5.580290e-001	-7.193545e-002
1.857808784740994e-002	7.315067e-001	-9.423817e-002
1.859761909740994e-002	8.939819e-001	-1.151235e-001
1.861715034740994e-002	1.043011e+000	-1.342772e-001
1.863668159740994e-002	1.176352e+000	-1.514113e-001
1.865621284740994e-002	1.291999e+000	-1.662680e-001
1.867574409740994e-002	1.388214e+000	-1.786239e-001
1.869527534740994e-002	1.463549e+000	-1.882931e-001
1.871480659740994e-002	1.516870e+000	-1.951302e-001
1.873433784740994e-002	1.548006e+000	-1.990324e-001
1.875176863356545e-002	1.556501e+000	-1.999876e-001
1.876787987593693e-002	1.546411e+000	-1.987392e-001
1.878741112593693e-002	1.512592e+000	-1.945000e-001
1.880694237593693e-002	1.457046e+000	-1.873353e-001
1.882647362593693e-002	1.379586e+000	-1.773530e-001
1.884600487593693e-002	1.281374e+000	-1.647030e-001
1.886553612593693e-002	1.163890e+000	-1.495758e-001
1.888506737593693e-002	1.028900e+000	-1.321989e-001
1.890459862593693e-002	8.784344e-001	-1.128335e-001
1.892412987593693e-002	7.147561e-001	-9.177099e-002
1.894366112593693e-002	5.403273e-001	-6.932818e-002
1.896319237593693e-002	3.577714e-001	-4.584261e-002
1.898272362593693e-002	1.698344e-001	-2.166752e-002
1.900225487593693e-002	-2.065717e-002	2.833466e-003
1.902178612593693e-002	-2.108380e-001	2.729183e-002
1.904131737593693e-002	-3.978477e-001	5.133971e-002
1.906084862593693e-002	-5.788733e-001	7.461539e-002
1.908037987593693e-002	-7.511921e-001	9.676878e-002
