freq,v
0.40382159683928087, -6.138452886867263
0.41579514483108326, -6.002071454502744
0.42776869282288565, -5.881734896534049
0.43974224081468805, -5.756814088737979
0.45171578880649044, -5.63303934339875
0.46368933679829283, -5.524163409998504
0.47566288479009544, -5.386635915177141
0.48763643278189783, -5.246816295442088
0.4996099807737002, -5.094389988681744
0.5115835287655026, -4.966030993515137
0.523557076757305, -4.831941686064308
0.5355306247491074, -4.690976003872411
0.5475041727409098, -4.578661883101631
0.5594777207327122, -4.418213139143372
0.5714512687245146, -4.28412383169254
0.5845133210792082, -4.163787273723848
0.5964868690710106, -4.054911340323603
0.608460417062813, -3.955203906578113
0.6204339650546153, -3.839451598436799
0.632407513046418, -3.7088004783565047
0.6443810610382203, -3.6423288558595104
0.6563546090300227, -3.5666887337077604
0.6683281570218251, -3.503655298581304
0.6803017050136275, -3.428015176429554
0.6922752530054299, -3.37644236587154
0.7042488009972323, -3.334038054968289
0.7162223489890347, -3.334038054968289
0.7281958969808371, -3.2572518703596955
0.7401694449726395, -3.2469373082480892
0.7521429929644421, -3.2469373082480892
0.7641165409562445, -3.228600308938578
0.7760900889480469, -3.252667620532314
0.7880636369398493, -3.320285305486152
0.8000371849316517, -3.3260156177703735
0.812010732923454, -3.3661278037599374
0.8239842809152564, -3.4108242395768826
0.8359578289070588, -3.493340736469701
0.8479313768988612, -3.5506438593119363
0.8599049248906636, -3.644620980773201
0.8718784728824662, -3.7019241036154362
0.8838520208742686, -3.825698848954662
0.895825568866071, -3.9001929086495686
0.9077991168578734, -4.0296979662730195
0.9197726648496758, -4.160349086353314
0.9328347172043694, -4.2783935194083185
0.9448082651961718, -4.4101907019454565
0.9567818131879742, -4.560324883792113
0.9687553611797766, -4.697852378613479
0.980728909171579, -4.834233810977995

