time	V(vin)	V(vout)	V(n001)
1.457663560915490e-002	-8.591355e-001	-4.196717e+000	5.095000e+000
1.459616685915490e-002	-1.053933e+000	-4.002847e+000	5.095000e+000
1.461569810915490e-002	-1.232879e+000	-3.824744e+000	5.095000e+000
1.463522935915490e-002	-1.393281e+000	-3.665086e+000	5.095000e+000
1.465476060915490e-002	-1.532727e+000	-3.526275e+000	5.095000e+000
1.467429185915490e-002	-1.649119e+000	-3.410400e+000	5.095000e+000
1.469382310915490e-002	-1.740707e+000	-3.319202e+000	5.095000e+000
1.471335435915490e-002	-1.806113e+000	-3.254055e+000	5.095000e+000
1.473288560915489e-002	-1.845430e+000	-3.214865e+000	5.095000e+000
1.474940410818508e-002	-1.857392e+000	-3.202904e+000	5.095000e+000
1.476477851717994e-002	-1.848561e+000	-3.211638e+000	5.095000e+000
1.478430976717994e-002	-1.812126e+000	-3.247826e+000	5.095000e+000
1.480384101717993e-002	-1.749922e+000	-3.309658e+000	5.095000e+000
1.482337226717993e-002	-1.661398e+000	-3.397682e+000	5.095000e+000
1.484290351717993e-002	-1.547884e+000	-3.510576e+000	5.095000e+000
1.486243476717993e-002	-1.411089e+000	-3.646640e+000	5.095000e+000
1.488196601717993e-002	-1.253070e+000	-3.803830e+000	5.095000e+000
1.490149726717993e-002	-1.076204e+000	-3.979780e+000	5.095000e+000
1.492102851717993e-002	-8.831500e-001	-4.171844e+000	5.095000e+000
1.494055976717993e-002	-6.768130e-001	-4.377132e+000	5.095000e+000
1.496009101717993e-002	-4.602961e-001	-4.592558e+000	5.095000e+000
1.497962226717993e-002	-2.368559e-001	-4.814881e+000	5.095000e+000
1.499915351717993e-002	-9.853188e-003	-5.040758e+000	5.095000e+000
1.501868476717993e-002	2.172978e-001	-5.266790e+000	5.095000e+000
1.503821601717993e-002	4.411803e-001	-5.489578e+000	5.095000e+000
1.505774726717993e-002	6.584272e-001	-5.705772e+000	5.095000e+000
1.507727851717993e-002	8.657706e-001	-5.912119e+000	5.095000e+000
1.509680976717993e-002	1.060092e+000	-6.105515e+000	5.095000e+000
1.511634101717993e-002	1.238469e+000	-6.283053e+000	5.095000e+000
1.513587226717993e-002	1.398218e+000	-6.442061e+000	5.095000e+000
1.515540351717993e-002	1.536936e+000	-6.580148e+000	5.095000e+000
1.517493476717993e-002	1.652538e+000	-6.695237e+000	5.095000e+000
1.519446601717993e-002	1.743284e+000	-6.785596e+000	5.095000e+000
1.521399726717993e-002	1.807809e+000	-6.849868e+000	5.095000e+000
1.523352851717993e-002	1.846076e+000	-6.888013e+000	5.095000e+000
1.525045090717319e-002	1.857313e+000	-6.899253e+000	5.095000e+000
1.526573422012672e-002	1.847528e+000	-6.889570e+000	5.095000e+000
1.528526547012672e-002	1.809711e+000	-6.852007e+000	5.095000e+000
1.530479672012672e-002	1.746194e+000	-6.788869e+000	5.095000e+000
1.532432797012672e-002	1.656413e+000	-6.699594e+000	5.095000e+000
1.534385922012672e-002	1.541718e+000	-6.585525e+000	5.095000e+000
1.536339047012672e-002	1.403834e+000	-6.448376e+000	5.095000e+000
1.538292172012672e-002	1.244834e+000	-6.290211e+000	5.095000e+000
1.540245297012672e-002	1.067112e+000	-6.113409e+000	5.095000e+000
1.542198422012672e-002	8.733388e-001	-5.920629e+000	5.095000e+000
1.544151547012672e-002	6.664300e-001	-5.714771e+000	5.095000e+000
1.546104672012672e-002	4.494975e-001	-5.498930e+000	5.095000e+000
1.548057797012672e-002	2.258042e-001	-5.276355e+000	5.095000e+000
1.551964047012672e-002	-2.283558e-001	-4.824439e+000	5.095000e+000
1.553917172012672e-002	-4.519914e-001	-4.601896e+000	5.095000e+000
1.555870297012672e-002	-6.688287e-001	-4.386109e+000	5.095000e+000
1.557823422012672e-002	-8.756061e-001	-4.180326e+000	5.095000e+000
1.559776547012672e-002	-1.069214e+000	-3.987639e+000	5.095000e+000
1.561729672012672e-002	-1.246739e+000	-3.810948e+000	5.095000e+000
1.563682797012672e-002	-1.405513e+000	-3.652910e+000	5.095000e+000
1.565635922012672e-002	-1.543146e+000	-3.515903e+000	5.095000e+000
1.567589047012672e-002	-1.657569e+000	-3.401987e+000	5.095000e+000
1.569542172012672e-002	-1.747060e+000	-3.312876e+000	5.095000e+000
1.571495297012672e-002	-1.810274e+000	-3.249909e+000	5.095000e+000
1.573448422012672e-002	-1.846978e+000	-3.213319e+000	5.095000e+000
1.575200694675672e-002	-1.856689e+000	-3.203595e+000	5.095000e+000
1.576826791517520e-002	-1.844027e+000	-3.216138e+000	5.095000e+000
1.578779916517520e-002	-1.802991e+000	-3.256904e+000	5.095000e+000
1.580733041517520e-002	-1.736004e+000	-3.323495e+000	5.095000e+000
1.582686166517520e-002	-1.642907e+000	-3.416071e+000	5.095000e+000
1.584639291517520e-002	-1.525098e+000	-3.533239e+000	5.095000e+000
1.586592416517520e-002	-1.384351e+000	-3.673238e+000	5.095000e+000
1.588545541517520e-002	-1.222781e+000	-3.833961e+000	5.095000e+000
1.590498666517520e-002	-1.042820e+000	-4.012991e+000	5.095000e+000
1.592451791517520e-002	-8.471739e-001	-4.207636e+000	5.095000e+000
1.594404916517520e-002	-6.387855e-001	-4.414968e+000	5.095000e+000
1.596358041517520e-002	-4.207891e-001	-4.631867e+000	5.095000e+000
1.598311166517520e-002	-1.964636e-001	-4.855073e+000	5.095000e+000
1.600264291517520e-002	3.081684e-002	-5.081227e+000	5.095000e+000
1.602217416517520e-002	2.576338e-001	-5.306929e+000	5.095000e+000
1.604170541517520e-002	4.805757e-001	-5.528782e+000	5.095000e+000
1.606123666517520e-002	6.962893e-001	-5.743452e+000	5.095000e+000
1.608076791517520e-002	9.015300e-001	-5.947707e+000	5.095000e+000
1.610029916517520e-002	1.093211e+000	-6.138478e+000	5.095000e+000
1.611983041517519e-002	1.268449e+000	-6.312893e+000	5.095000e+000
1.613936166517519e-002	1.424608e+000	-6.468330e+000	5.095000e+000
1.615889291517519e-002	1.559340e+000	-6.602451e+000	5.095000e+000
1.617842416517519e-002	1.670618e+000	-6.713239e+000	5.095000e+000
1.619795541517519e-002	1.756769e+000	-6.799026e+000	5.095000e+000
1.621748666517519e-002	1.816496e+000	-6.858523e+000	5.095000e+000
1.623701791517519e-002	1.848901e+000	-6.890836e+000	5.095000e+000
1.625654916517519e-002	1.853646e+000	-6.895626e+000	5.095000e+000
1.627566296580911e-002	1.831150e+000	-6.873308e+000	5.095000e+000
1.629519421580911e-002	1.780773e+000	-6.823246e+000	5.095000e+000
1.631472546580911e-002	1.703760e+000	-6.746677e+000	5.095000e+000
1.633425671580911e-002	1.601121e+000	-6.644606e+000	5.095000e+000
1.635378796580911e-002	1.474399e+000	-6.518567e+000	5.095000e+000
1.637331921580911e-002	1.325501e+000	-6.370456e+000	5.095000e+000
1.639285046580911e-002	1.156667e+000	-6.202501e+000	5.095000e+000
1.641238171580911e-002	9.704347e-001	-6.017229e+000	5.095000e+000
1.643191296580911e-002	7.696064e-001	-5.817424e+000	5.095000e+000
1.645144421580911e-002	5.572026e-001	-5.606094e+000	5.095000e+000
1.647097546580911e-002	3.364179e-001	-5.386417e+000	5.095000e+000
1.649050671580911e-002	1.105731e-001	-5.161696e+000	5.095000e+000
1.651003796580911e-002	-1.169347e-001	-4.935312e+000	5.095000e+000
1.652956921580910e-002	-3.426837e-001	-4.710670e+000	5.095000e+000
1.654910046580910e-002	-5.632785e-001	-4.491149e+000	5.095000e+000
1.656863171580910e-002	-7.754010e-001	-4.280050e+000	5.095000e+000
1.658816296580910e-002	-9.758607e-001	-4.080549e+000	5.095000e+000
1.660769421580910e-002	-1.161643e+000	-3.895646e+000	5.095000e+000
1.662722546580910e-002	-1.329952e+000	-3.728122e+000	5.095000e+000
1.664675671580910e-002	-1.478258e+000	-3.580497e+000	5.095000e+000
1.666628796580910e-002	-1.604330e+000	-3.454992e+000	5.095000e+000
1.668581921580910e-002	-1.706271e+000	-3.353494e+000	5.095000e+000
1.670535046580910e-002	-1.782548e+000	-3.277530e+000	5.095000e+000
1.672488171580910e-002	-1.832014e+000	-3.228242e+000	5.095000e+000
1.674441296580910e-002	-1.854291e+000	-3.206008e+000	5.095000e+000
1.676292268197227e-002	-1.849320e+000	-3.210890e+000	5.095000e+000
1.678245393197227e-002	-1.816630e+000	-3.243351e+000	5.095000e+000
1.680198518197227e-002	-1.756982e+000	-3.302639e+000	5.095000e+000
1.682151643197227e-002	-1.670907e+000	-3.388225e+000	5.095000e+000
1.684104768197227e-002	-1.559701e+000	-3.498823e+000	5.095000e+000
1.686057893197227e-002	-1.425035e+000	-3.632769e+000	5.095000e+000
1.688011018197227e-002	-1.268935e+000	-3.788048e+000	5.095000e+000
1.689964143197227e-002	-1.093749e+000	-3.962325e+000	5.095000e+000
1.691917268197227e-002	-9.021121e-001	-4.152978e+000	5.095000e+000
1.693870393197227e-002	-6.969066e-001	-4.357140e+000	5.095000e+000
1.695823518197227e-002	-4.812190e-001	-4.571740e+000	5.095000e+000
1.697776643197227e-002	-2.582934e-001	-4.793551e+000	5.095000e+000
1.699729768197227e-002	-3.148284e-002	-5.019235e+000	5.095000e+000
1.701682893197227e-002	1.958013e-001	-5.245399e+000	5.095000e+000
1.703636018197227e-002	4.201403e-001	-5.468641e+000	5.095000e+000
1.705589143197227e-002	6.381601e-001	-5.685603e+000	5.095000e+000
1.707542268197227e-002	8.465814e-001	-5.893022e+000	5.095000e+000
1.709495393197227e-002	1.042269e+000	-6.087777e+000	5.095000e+000
1.711448518197227e-002	1.222281e+000	-6.266940e+000	5.095000e+000
1.713401643197227e-002	1.383907e+000	-6.427816e+000	5.095000e+000
1.715354768197227e-002	1.524719e+000	-6.567986e+000	5.095000e+000
1.717307893197227e-002	1.642598e+000	-6.685340e+000	5.095000e+000
1.719261018197226e-002	1.735770e+000	-6.778114e+000	5.095000e+000
1.721214143197226e-002	1.802835e+000	-6.844912e+000	5.095000e+000
1.723167268197226e-002	1.844131e+000	-6.886072e+000	5.095000e+000
1.724742912752588e-002	1.857020e+000	-6.898952e+000	5.095000e+000
1.726404438409505e-002	1.848892e+000	-6.890922e+000	5.095000e+000
1.728357563409505e-002	1.813938e+000	-6.856207e+000	5.095000e+000
1.730310688409505e-002	1.752744e+000	-6.795381e+000	5.095000e+000
1.732263813409505e-002	1.665187e+000	-6.708320e+000	5.095000e+000
1.734216938409505e-002	1.552585e+000	-6.596333e+000	5.095000e+000
1.736170063409505e-002	1.416630e+000	-6.461104e+000	5.095000e+000
1.738123188409504e-002	1.259367e+000	-6.304667e+000	5.095000e+000
1.740076313409504e-002	1.083163e+000	-6.129377e+000	5.095000e+000
1.742029438409504e-002	8.906662e-001	-5.937868e+000	5.095000e+000
1.743982563409504e-002	6.847735e-001	-5.733022e+000	5.095000e+000
1.745935688409504e-002	4.685811e-001	-5.517919e+000	5.095000e+000
1.747888813409504e-002	2.453409e-001	-5.295794e+000	5.095000e+000
1.749841938409504e-002	1.841049e-002	-5.069990e+000	5.095000e+000
1.751795063409504e-002	-2.087968e-001	-4.843902e+000	5.095000e+000
1.753748188409504e-002	-4.328636e-001	-4.620931e+000	5.095000e+000
1.755701313409504e-002	-6.504198e-001	-4.404429e+000	5.095000e+000
1.757654438409504e-002	-8.581929e-001	-4.197655e+000	5.095000e+000
1.759607563409504e-002	-1.053058e+000	-4.003718e+000	5.095000e+000
1.761560688409504e-002	-1.232084e+000	-3.825534e+000	5.095000e+000
1.763513813409504e-002	-1.392579e+000	-3.665785e+000	5.095000e+000
1.765466938409504e-002	-1.532128e+000	-3.526872e+000	5.095000e+000
1.767420063409504e-002	-1.648632e+000	-3.410885e+000	5.095000e+000
1.769373188409504e-002	-1.740339e+000	-3.319569e+000	5.095000e+000
1.771326313409504e-002	-1.805870e+000	-3.254297e+000	5.095000e+000
1.773279438409504e-002	-1.845336e+000	-3.214959e+000	5.095000e+000
1.774925557109208e-002	-1.857373e+000	-3.202924e+000	5.095000e+000
1.776472330786420e-002	-1.848587e+000	-3.211612e+000	5.095000e+000
1.778425455786420e-002	-1.812264e+000	-3.247689e+000	5.095000e+000
1.780378580786420e-002	-1.750136e+000	-3.309445e+000	5.095000e+000
1.782331705786420e-002	-1.661684e+000	-3.397397e+000	5.095000e+000
1.784284830786420e-002	-1.548239e+000	-3.510223e+000	5.095000e+000
1.786237955786420e-002	-1.411507e+000	-3.646225e+000	5.095000e+000
1.788191080786420e-002	-1.253545e+000	-3.803358e+000	5.095000e+000
1.790144205786420e-002	-1.076728e+000	-3.979258e+000	5.095000e+000
1.792097330786420e-002	-8.837159e-001	-4.171280e+000	5.095000e+000
1.794050455786420e-002	-6.774122e-001	-4.376536e+000	5.095000e+000
1.796003580786420e-002	-4.609195e-001	-4.591938e+000	5.095000e+000
1.797956705786420e-002	-2.374941e-001	-4.814246e+000	5.095000e+000
1.799909830786420e-002	-1.049668e-002	-5.040118e+000	5.095000e+000
1.801862955786420e-002	2.166587e-001	-5.266154e+000	5.095000e+000
1.803816080786420e-002	4.405553e-001	-5.488956e+000	5.095000e+000
1.805769205786420e-002	6.578255e-001	-5.705173e+000	5.095000e+000
1.807722330786420e-002	8.652015e-001	-5.911552e+000	5.095000e+000
1.809675455786420e-002	1.059564e+000	-6.104990e+000	5.095000e+000
1.811628580786420e-002	1.237990e+000	-6.282576e+000	5.095000e+000
1.813581705786420e-002	1.397795e+000	-6.441640e+000	5.095000e+000
1.815534830786419e-002	1.536576e+000	-6.579789e+000	5.095000e+000
1.817487955786419e-002	1.652245e+000	-6.694945e+000	5.095000e+000
1.819441080786419e-002	1.743064e+000	-6.785378e+000	5.095000e+000
1.821394205786419e-002	1.807665e+000	-6.849724e+000	5.095000e+000
1.823347330786419e-002	1.846022e+000	-6.887959e+000	5.095000e+000
1.825036101511675e-002	1.857343e+000	-6.899283e+000	5.095000e+000
1.826558784740995e-002	1.847715e+000	-6.889756e+000	5.095000e+000
1.828511909740995e-002	1.810086e+000	-6.852379e+000	5.095000e+000
1.830465034740995e-002	1.746769e+000	-6.789441e+000	5.095000e+000
1.832418159740995e-002	1.657180e+000	-6.700357e+000	5.095000e+000
1.834371284740995e-002	1.542666e+000	-6.586468e+000	5.095000e+000
1.836324409740995e-002	1.404948e+000	-6.449484e+000	5.095000e+000
1.838277534740995e-002	1.246099e+000	-6.291469e+000	5.095000e+000
1.840230659740995e-002	1.068507e+000	-6.114797e+000	5.095000e+000
1.842183784740995e-002	8.748436e-001	-5.922126e+000	5.095000e+000
1.844136909740995e-002	6.680219e-001	-5.716354e+000	5.095000e+000
1.846090034740995e-002	4.511526e-001	-5.500577e+000	5.095000e+000
1.848043159740995e-002	2.274975e-001	-5.278040e+000	5.095000e+000
1.851949409740995e-002	-2.266626e-001	-4.826124e+000	5.095000e+000
1.853902534740995e-002	-4.503366e-001	-4.603543e+000	5.095000e+000
1.855855659740995e-002	-6.672370e-001	-4.387693e+000	5.095000e+000
1.857808784740994e-002	-8.741016e-001	-4.181823e+000	5.095000e+000
1.859761909740994e-002	-1.067819e+000	-3.989027e+000	5.095000e+000
1.861715034740994e-002	-1.245475e+000	-3.812206e+000	5.095000e+000
1.863668159740994e-002	-1.404398e+000	-3.654019e+000	5.095000e+000
1.865621284740994e-002	-1.542198e+000	-3.516847e+000	5.095000e+000
1.867574409740994e-002	-1.656802e+000	-3.402750e+000	5.095000e+000
1.869527534740994e-002	-1.746486e+000	-3.313447e+000	5.095000e+000
1.871480659740994e-002	-1.809901e+000	-3.250281e+000	5.095000e+000
1.873433784740994e-002	-1.846844e+000	-3.213452e+000	5.095000e+000
1.875176863356545e-002	-1.856797e+000	-3.203488e+000	5.095000e+000
1.876787987593693e-002	-1.844593e+000	-3.215576e+000	5.095000e+000
1.878741112593693e-002	-1.804050e+000	-3.255852e+000	5.095000e+000
1.880694237593693e-002	-1.737594e+000	-3.321915e+000	5.095000e+000
1.882647362593693e-002	-1.645002e+000	-3.413987e+000	5.095000e+000
1.884600487593693e-002	-1.527668e+000	-3.530683e+000	5.095000e+000
1.886553612593693e-002	-1.387357e+000	-3.670247e+000	5.095000e+000
1.888506737593693e-002	-1.226179e+000	-3.830581e+000	5.095000e+000
1.890459862593693e-002	-1.046558e+000	-4.009273e+000	5.095000e+000
1.892412987593693e-002	-8.511951e-001	-4.203635e+000	5.095000e+000
1.894366112593693e-002	-6.430299e-001	-4.410745e+000	5.095000e+000
1.896319237593693e-002	-4.251928e-001	-4.627485e+000	5.095000e+000
1.898272362593693e-002	-2.009605e-001	-4.850598e+000	5.095000e+000
1.900225487593693e-002	2.629450e-002	-5.076727e+000	5.095000e+000
1.902178612593693e-002	2.531540e-001	-5.302470e+000	5.095000e+000
1.904131737593693e-002	4.762058e-001	-5.524433e+000	5.095000e+000
1.906084862593693e-002	6.920950e-001	-5.739277e+000	5.095000e+000
1.908037987593693e-002	8.975745e-001	-5.943770e+000	5.095000e+000
1.909991112593693e-002	1.089554e+000	-6.134838e+000	5.095000e+000
1.911944237593692e-002	1.265145e+000	-6.309604e+000	5.095000e+000
1.913897362593692e-002	1.421707e+000	-6.465442e+000	5.095000e+000
1.915850487593692e-002	1.556886e+000	-6.600008e+000	5.095000e+000
1.917803612593692e-002	1.668647e+000	-6.711276e+000	5.095000e+000
1.919756737593692e-002	1.755311e+000	-6.797574e+000	5.095000e+000
1.921709862593692e-002	1.815573e+000	-6.857604e+000	5.095000e+000
1.923662987593692e-002	1.848527e+000	-6.890462e+000	5.095000e+000
1.925616112593692e-002	1.853914e+000	-6.895891e+000	5.095000e+000
1.927503130873445e-002	1.832405e+000	-6.874554e+000	5.095000e+000
1.929456255873445e-002	1.782822e+000	-6.825282e+000	5.095000e+000
1.931409380873445e-002	1.706659e+000	-6.749560e+000	5.095000e+000
1.933362505873445e-002	1.604826e+000	-6.648291e+000	5.095000e+000
1.935315630873444e-002	1.478856e+000	-6.523000e+000	5.095000e+000
1.937268755873444e-002	1.330642e+000	-6.375569e+000	5.095000e+000
1.939221880873444e-002	1.162414e+000	-6.208219e+000	5.095000e+000
1.941175005873444e-002	9.767017e-001	-6.023463e+000	5.095000e+000
1.943128130873444e-002	7.762992e-001	-5.824083e+000	5.095000e+000
1.945081255873444e-002	5.642206e-001	-5.613077e+000	5.095000e+000
1.947034380873444e-002	3.436556e-001	-5.393619e+000	5.095000e+000
1.948987505873444e-002	1.179216e-001	-5.169008e+000	5.095000e+000
1.950940630873444e-002	-1.095860e-001	-4.942625e+000	5.095000e+000
1.952893755873444e-002	-3.354453e-001	-4.717874e+000	5.095000e+000
1.954846880873444e-002	-5.562593e-001	-4.498134e+000	5.095000e+000
1.956800005873444e-002	-7.687065e-001	-4.286713e+000	5.095000e+000
1.958753130873444e-002	-9.695917e-001	-4.086788e+000	5.095000e+000
1.960706255873444e-002	-1.155893e+000	-3.901368e+000	5.095000e+000
1.962659380873444e-002	-1.324809e+000	-3.733241e+000	5.095000e+000
1.964612505873444e-002	-1.473799e+000	-3.584937e+000	5.095000e+000
1.966565630873444e-002	-1.600621e+000	-3.458685e+000	5.095000e+000
1.968518755873444e-002	-1.703368e+000	-3.356384e+000	5.095000e+000
1.970471880873444e-002	-1.780496e+000	-3.279574e+000	5.095000e+000
1.972425005873444e-002	-1.830842e+000	-3.229410e+000	5.095000e+000
1.974378130873444e-002	-1.853876e+000	-3.206423e+000	5.095000e+000
1.976268763354278e-002	-1.849398e+000	-3.210813e+000	5.095000e+000
1.978221888354277e-002	-1.817183e+000	-3.242802e+000	5.095000e+000
1.980175013354277e-002	-1.757859e+000	-3.301767e+000	5.095000e+000
1.982128138354277e-002	-1.672096e+000	-3.387043e+000	5.095000e+000
1.984081263354277e-002	-1.561182e+000	-3.497350e+000	5.095000e+000
1.986034388354277e-002	-1.426787e+000	-3.631026e+000	5.095000e+000
1.987987513354277e-002	-1.270932e+000	-3.786061e+000	5.095000e+000
1.989940638354277e-002	-1.095960e+000	-3.960124e+000	5.095000e+000
1.991893763354277e-002	-9.045050e-001	-4.150597e+000	5.095000e+000
1.993846888354277e-002	-6.994448e-001	-4.354615e+000	5.095000e+000
1.995800013354277e-002	-4.838643e-001	-4.569108e+000	5.095000e+000
1.997753138354277e-002	-2.610061e-001	-4.790852e+000	5.095000e+000
1.999706263354277e-002	-3.429521e-002	-5.016436e+000	5.095000e+000
2.000000000000000e-002	1.316376e-005	-5.050575e+000	5.095000e+000
