freq,v
0.15689213853276351, 1.5333722955628895
0.16610576923076925, 1.5891102000825081
0.1764033564814813, 1.6429328870387037
0.18832687856125352, 1.6954428255325533
0.2002504006410255, 1.7513773252325233
0.21217392272079771, 1.784024808730873
0.2240974448005697, 1.811877906540654
0.2360209668803417, 1.8253478472847284
0.2479444889601139, 1.8210100697569755
0.2598680110398859, 1.8239780228022802
0.2717915331196581, 1.8100514738973899
0.2837150551994301, 1.783568200570057
0.2950965990028489, 1.7524731848184816
0.30647814280626773, 1.7084561581158115
0.3184016648860397, 1.6516084420942094
0.328699252136752, 1.5982138252887788
0.3384548611111111, 1.5405156765676566
0.34821047008547, 1.4786110251650164
0.3557981659544158, 1.4327789810231022
0.36284388354700847, 1.3755561940122583
0.3704315794159543, 1.3188715523338046
0.37693531873219355, 1.2617563943894388
0.38343905804843303, 1.2062197960867516
0.3899427973646723, 1.1477413366336633
0.39644653668091157, 1.0867515322960866
0.4034922542735042, 1.0204998624862487
0.4099959935897435, 0.9598090277777778
0.4159577546296296, 0.9011272689768974
0.4208355591168089, 0.8476356229372937
0.42625534188034186, 0.7978272827282726
0.4316751246438746, 0.7371364480198017
0.4370949074074073, 0.6802126306380636
0.4430566684472934, 0.6163407590759076
0.44847645121082613, 0.5565707508250823
0.4533542556980057, 0.5023257013201317
0.45823206018518503, 0.4405466171617163
0.46419382122507113, 0.37717701457645747
0.46961360398860386, 0.32025319719471934
0.4750333867521366, 0.2591438050055004
0.4809951477920227, 0.19543935643564314
0.4869569088319088, 0.12185695132013175
0.49291866987179467, 0.054804042904290196
0.4983384526353276, -0.014509075907590763
0.5026742788461538, -0.05686709295929626
0.50701010505698, -0.1139583333333336
0.5124298878205127, -0.17523514851485178
0.5173076923076922, -0.229103496287129
0.5221854967948718, -0.28774339933993387
0.5276052795584045, -0.3455043316831685
0.5330250623219372, -0.409794760726073
0.53844484508547, -0.4670534240924096
0.5438646278490027, -0.5283302392739277
0.5487424323361823, -0.5813196163366339
0.5536202368233618, -0.6388294141914197
0.5595819978632477, -0.6997713833883394
0.5655437589031338, -0.7709261551155118
0.5709635416666665, -0.8171349009900997
0.5769253027065526, -0.8772397552255224
0.5828870637464387, -0.9336613036303634
0.5883068465099714, -0.9959426567656768
0.5942686075498576, -1.0530338971397137
0.6002303685897434, -1.107446369636964
0.6061921296296295, -1.162277399614962
0.6126958689458688, -1.2238053492849286
0.6197415865384615, -1.2771415311173984
0.6278712606837606, -1.3397457714521455
0.636542913105413, -1.4133072486936191
0.6457565438034187, -1.4760559910157687
0.6544281962250711, -1.534733763554927
0.6636418269230768, -1.5893734529702979
0.6750233707264957, -1.6498968646864691
0.6869468928062676, -1.7021784990999098
0.6988704148860398, -1.7556016539153916
0.7107939369658118, -1.7861944006900696
0.722717459045584, -1.8142758025802586
0.734640981125356, -1.8282023514851486
0.746564503205128, -1.829115567806781
0.7584880252849002, -1.8282023514851486
0.7704115473646722, -1.8156456270627066
0.7823350694444444, -1.7839113598859884
0.7942585915242164, -1.7528620049504955
0.8061821136039884, -1.7026351072607264
0.8181056356837606, -1.6469289116411643
0.828945201210826, -1.5893455491382475
0.8376168536324786, -1.541191507543612
0.8457465277777776, -1.4832063479785482
0.8538762019230768, -1.4271046970768504
0.862005876068376, -1.3714515006188126
0.8695935719373218, -1.3066797304730473
0.876097311253561, -1.260219850110011
0.8826010505698005, -1.199110457920792
0.8891047898860398, -1.1421866405390544
0.8956085292022791, -1.080658690869087
0.9010283119658118, -1.0270833333333336
0.9059061164529914, -0.9723360148514857
0.9113258992165241, -0.9211045792079209
0.9172876602564102, -0.8655201457645769
0.9232494212962963, -0.8055827145214525
0.928669204059829, -0.743301361386139
0.9340889868233617, -0.6955858085808582
0.9395087695868944, -0.6373226072607263
0.9449285523504272, -0.5740367161716171
0.9503483351139601, -0.5152712458745876
0.9557681178774928, -0.4524876237623765
0.9611879006410253, -0.3947266914191423
0.9660657051282049, -0.3402305074257428
0.9709435096153844, -0.28221844059405976
0.9763632923789174, -0.22144389438943923
0.9817830751424499, -0.15916254125412577
0.9866608796296295, -0.10228057962046222
0.9909967058404556, -0.04891450082508264
6
